Serial No.,Date,Time,Device Name,battery_percentage,filled_level,litres
5904,10/09/2024,02:32:42,Vinaya block 1 OHT,100,92.75,17378.26
5905,10/09/2024,02:12:42,Vinaya block 1 OHT,100,93.04,17432.57
5906,10/09/2024,01:52:42,Vinaya block 1 OHT,100,93.19,17459.72
5907,10/09/2024,01:32:42,Vinaya block 1 OHT,100,93.77,17568.34
5908,10/09/2024,01:12:43,Vinaya block 1 OHT,100,94.06,17622.64
5909,10/09/2024,00:52:43,Vinaya block 1 OHT,100,94.35,17676.95
5910,10/09/2024,00:32:43,Vinaya block 1 OHT,100,94.78,17758.41
5911,10/09/2024,00:12:43,Vinaya block 1 OHT,100,94.93,17785.56
5912,09/09/2024,23:52:42,Vinaya block 1 OHT,100,95.51,17894.18
5913,09/09/2024,23:32:43,Vinaya block 1 OHT,100,96.09,18002.79
5914,09/09/2024,23:12:43,Vinaya block 1 OHT,100,97.25,18220.02
5915,09/09/2024,22:52:43,Vinaya block 1 OHT,100,98.26,18410.1
5916,09/09/2024,22:32:43,Vinaya block 1 OHT,100,99.13,18573.02
5917,09/09/2024,22:12:43,Vinaya block 1 OHT,100,99.86,18708.78
5918,09/09/2024,21:52:43,Vinaya block 1 OHT,100,100,18735.938
5919,09/09/2024,21:32:43,Vinaya block 1 OHT,100,100,18735.938
5920,09/09/2024,21:12:43,Vinaya block 1 OHT,100,100,18735.938
5921,09/09/2024,20:52:43,Vinaya block 1 OHT,100,100,18735.938
5922,09/09/2024,20:32:43,Vinaya block 1 OHT,100,100,18735.938
5923,09/09/2024,20:12:43,Vinaya block 1 OHT,100,100,18735.938
5924,09/09/2024,19:52:43,Vinaya block 1 OHT,100,100,18735.938
5925,09/09/2024,19:32:43,Vinaya block 1 OHT,100,100,18735.938
5926,09/09/2024,19:12:43,Vinaya block 1 OHT,100,100,18735.938
5927,09/09/2024,18:52:43,Vinaya block 1 OHT,100,87.1,16319.27
5928,09/09/2024,18:32:43,Vinaya block 1 OHT,100,100,18735.938
5929,09/09/2024,18:12:43,Vinaya block 1 OHT,100,100,18735.938
5930,09/09/2024,17:52:43,Vinaya block 1 OHT,100,100,18735.938
5931,09/09/2024,17:32:43,Vinaya block 1 OHT,100,100,18735.938
5932,09/09/2024,17:12:43,Vinaya block 1 OHT,100,100,18735.938
5933,09/09/2024,16:52:43,Vinaya block 1 OHT,100,100,18735.938
5934,09/09/2024,16:32:43,Vinaya block 1 OHT,100,100,18735.938
5935,09/09/2024,16:12:43,Vinaya block 1 OHT,100,100,18735.938
5936,09/09/2024,15:52:43,Vinaya block 1 OHT,100,100,18735.938
5937,09/09/2024,15:32:43,Vinaya block 1 OHT,100,100,18735.938
5938,09/09/2024,15:12:43,Vinaya block 1 OHT,100,100,18735.938
5939,09/09/2024,14:52:43,Vinaya block 1 OHT,100,100,18735.938
5940,09/09/2024,14:32:43,Vinaya block 1 OHT,100,100,18735.938
5941,09/09/2024,14:12:43,Vinaya block 1 OHT,100,100,18735.938
5942,09/09/2024,13:52:43,Vinaya block 1 OHT,100,100,18735.938
5943,09/09/2024,13:32:43,Vinaya block 1 OHT,100,100,18735.938
5944,09/09/2024,13:12:43,Vinaya block 1 OHT,100,100,18735.938
5945,09/09/2024,12:52:43,Vinaya block 1 OHT,100,100,18735.938
5946,09/09/2024,12:32:43,Vinaya block 1 OHT,100,100,18735.938
5947,09/09/2024,12:12:43,Vinaya block 1 OHT,100,100,18735.938
5948,09/09/2024,11:52:43,Vinaya block 1 OHT,100,100,18735.938
5949,09/09/2024,11:32:43,Vinaya block 1 OHT,100,100,18735.938
5950,09/09/2024,11:12:43,Vinaya block 1 OHT,100,100,18735.938
5951,09/09/2024,10:52:43,Vinaya block 1 OHT,100,100,18735.938
5952,09/09/2024,10:32:43,Vinaya block 1 OHT,100,100,18735.938
5953,09/09/2024,10:12:43,Vinaya block 1 OHT,100,100,18735.938
5954,09/09/2024,09:52:43,Vinaya block 1 OHT,100,100,18735.938
5955,09/09/2024,09:32:43,Vinaya block 1 OHT,100,100,18735.938
5956,09/09/2024,09:12:43,Vinaya block 1 OHT,100,100,18735.938
5957,09/09/2024,08:32:43,Vinaya block 1 OHT,100,100,18735.938
5958,09/09/2024,08:12:43,Vinaya block 1 OHT,100,100,18735.938
5959,09/09/2024,07:52:44,Vinaya block 1 OHT,100,100,18735.938
5960,09/09/2024,07:32:44,Vinaya block 1 OHT,100,100,18735.938
5961,09/09/2024,07:12:43,Vinaya block 1 OHT,100,100,18735.938
5962,09/09/2024,06:52:43,Vinaya block 1 OHT,100,100,18735.938
5963,09/09/2024,06:32:44,Vinaya block 1 OHT,100,100,18735.938
5964,09/09/2024,06:12:44,Vinaya block 1 OHT,100,100,18735.938
5965,09/09/2024,05:52:43,Vinaya block 1 OHT,100,100,18735.938
5966,09/09/2024,05:32:43,Vinaya block 1 OHT,100,100,18735.938
5967,09/09/2024,05:12:43,Vinaya block 1 OHT,100,100,18735.938
5968,09/09/2024,04:52:44,Vinaya block 1 OHT,100,100,18735.938
5969,09/09/2024,04:32:44,Vinaya block 1 OHT,100,100,18735.938
5970,09/09/2024,04:12:44,Vinaya block 1 OHT,100,100,18735.938
5971,09/09/2024,03:52:44,Vinaya block 1 OHT,100,100,18735.938
5972,09/09/2024,03:32:44,Vinaya block 1 OHT,100,100,18735.938
5973,09/09/2024,03:12:44,Vinaya block 1 OHT,100,100,18735.938
5974,09/09/2024,02:52:44,Vinaya block 1 OHT,100,100,18735.938
5975,09/09/2024,02:32:44,Vinaya block 1 OHT,100,100,18735.938
5976,09/09/2024,02:12:44,Vinaya block 1 OHT,100,100,18735.938
5977,09/09/2024,01:52:44,Vinaya block 1 OHT,100,100,18735.938
5978,09/09/2024,01:32:44,Vinaya block 1 OHT,100,100,18735.938
5979,09/09/2024,01:12:44,Vinaya block 1 OHT,100,100,18735.938
5980,09/09/2024,00:52:44,Vinaya block 1 OHT,100,100,18735.938
5981,09/09/2024,00:32:44,Vinaya block 1 OHT,100,100,18735.938
5982,09/09/2024,00:12:44,Vinaya block 1 OHT,100,100,18735.938
5983,08/09/2024,23:52:44,Vinaya block 1 OHT,100,100,18735.938
5984,08/09/2024,23:32:44,Vinaya block 1 OHT,100,100,18735.938
5985,08/09/2024,23:12:44,Vinaya block 1 OHT,100,100,18735.938
5986,08/09/2024,22:52:44,Vinaya block 1 OHT,100,100,18735.938
5987,08/09/2024,22:32:44,Vinaya block 1 OHT,100,100,18735.938
5988,08/09/2024,22:12:44,Vinaya block 1 OHT,100,100,18735.938
5989,08/09/2024,21:52:45,Vinaya block 1 OHT,100,100,18735.938
5990,08/09/2024,21:32:45,Vinaya block 1 OHT,100,100,18735.938
5991,08/09/2024,21:12:45,Vinaya block 1 OHT,100,100,18735.938
5992,08/09/2024,20:52:45,Vinaya block 1 OHT,100,100,18735.938
5993,08/09/2024,20:32:45,Vinaya block 1 OHT,100,100,18735.938
5994,08/09/2024,20:12:44,Vinaya block 1 OHT,100,100,18735.938
5995,08/09/2024,19:52:45,Vinaya block 1 OHT,100,100,18735.938
5996,08/09/2024,19:32:45,Vinaya block 1 OHT,100,100,18735.938
5997,08/09/2024,19:12:45,Vinaya block 1 OHT,100,100,18735.938
5998,08/09/2024,18:52:45,Vinaya block 1 OHT,100,100,18735.938
5999,08/09/2024,18:32:45,Vinaya block 1 OHT,100,100,18735.938
6000,08/09/2024,18:12:45,Vinaya block 1 OHT,100,100,18735.938
6001,08/09/2024,17:52:45,Vinaya block 1 OHT,100,100,18735.938
6002,08/09/2024,17:32:45,Vinaya block 1 OHT,100,100,18735.938
6003,08/09/2024,17:12:45,Vinaya block 1 OHT,100,100,18735.938
6004,08/09/2024,16:52:45,Vinaya block 1 OHT,100,100,18735.938
6005,08/09/2024,16:32:45,Vinaya block 1 OHT,100,100,18735.938
6006,08/09/2024,16:12:45,Vinaya block 1 OHT,100,100,18735.938
6007,08/09/2024,15:52:54,Vinaya block 1 OHT,100,100,18735.938
6008,08/09/2024,15:32:45,Vinaya block 1 OHT,100,100,18735.938
6009,08/09/2024,15:12:45,Vinaya block 1 OHT,100,100,18735.938
6010,08/09/2024,14:52:45,Vinaya block 1 OHT,100,100,18735.938
6011,08/09/2024,14:32:45,Vinaya block 1 OHT,100,100,18735.938
6012,08/09/2024,14:12:45,Vinaya block 1 OHT,100,100,18735.938
6013,08/09/2024,13:52:45,Vinaya block 1 OHT,100,100,18735.938
6014,08/09/2024,13:32:45,Vinaya block 1 OHT,100,86.81,16264.97
6015,08/09/2024,13:12:45,Vinaya block 1 OHT,100,90.43,16943.8
6016,08/09/2024,12:52:45,Vinaya block 1 OHT,100,92.03,17242.49
6017,08/09/2024,12:32:45,Vinaya block 1 OHT,100,100,18735.938
6018,08/09/2024,12:12:45,Vinaya block 1 OHT,100,100,18735.938
6019,08/09/2024,11:52:45,Vinaya block 1 OHT,100,100,18735.938
6020,08/09/2024,11:32:46,Vinaya block 1 OHT,100,100,18735.938
6021,08/09/2024,11:12:46,Vinaya block 1 OHT,100,100,18735.938
6022,08/09/2024,10:52:46,Vinaya block 1 OHT,100,100,18735.938
6023,08/09/2024,10:32:46,Vinaya block 1 OHT,100,100,18735.938
6024,08/09/2024,10:12:46,Vinaya block 1 OHT,100,100,18735.938
6025,08/09/2024,09:52:46,Vinaya block 1 OHT,100,100,18735.938
6026,08/09/2024,09:32:46,Vinaya block 1 OHT,100,100,18735.938
6027,08/09/2024,09:12:46,Vinaya block 1 OHT,100,100,18735.938
6028,08/09/2024,08:52:46,Vinaya block 1 OHT,100,100,18735.938
6029,08/09/2024,08:32:46,Vinaya block 1 OHT,100,100,18735.938
6030,08/09/2024,08:12:45,Vinaya block 1 OHT,100,100,18735.938
6031,08/09/2024,07:52:45,Vinaya block 1 OHT,100,100,18735.938
6032,08/09/2024,07:32:46,Vinaya block 1 OHT,100,100,18735.938
6033,08/09/2024,07:12:46,Vinaya block 1 OHT,100,100,18735.938
6034,08/09/2024,06:52:46,Vinaya block 1 OHT,100,100,18735.938
6035,08/09/2024,06:32:46,Vinaya block 1 OHT,100,100,18735.938
6036,08/09/2024,06:12:46,Vinaya block 1 OHT,100,100,18735.938
6037,08/09/2024,05:52:46,Vinaya block 1 OHT,100,100,18735.938
6038,08/09/2024,05:32:46,Vinaya block 1 OHT,100,94.35,17676.95
6039,08/09/2024,05:12:46,Vinaya block 1 OHT,100,100,18735.938
6040,08/09/2024,04:52:46,Vinaya block 1 OHT,100,100,18735.938
6041,08/09/2024,04:32:46,Vinaya block 1 OHT,100,100,18735.938
6042,08/09/2024,04:12:46,Vinaya block 1 OHT,100,100,18735.938
6043,08/09/2024,03:52:46,Vinaya block 1 OHT,100,100,18735.938
6044,08/09/2024,03:32:46,Vinaya block 1 OHT,100,100,18735.938
6045,08/09/2024,03:12:46,Vinaya block 1 OHT,100,100,18735.938
6046,08/09/2024,02:52:46,Vinaya block 1 OHT,100,100,18735.938
6047,08/09/2024,02:32:46,Vinaya block 1 OHT,100,100,18735.938
6048,08/09/2024,02:12:46,Vinaya block 1 OHT,100,100,18735.938
6049,08/09/2024,01:52:46,Vinaya block 1 OHT,100,100,18735.938
6050,08/09/2024,01:32:46,Vinaya block 1 OHT,100,100,18735.938
6051,08/09/2024,01:12:46,Vinaya block 1 OHT,100,100,18735.938
6052,08/09/2024,00:52:46,Vinaya block 1 OHT,100,100,18735.938
6053,08/09/2024,00:32:46,Vinaya block 1 OHT,100,100,18735.938
6054,08/09/2024,00:12:46,Vinaya block 1 OHT,100,100,18735.938
6055,07/09/2024,23:52:47,Vinaya block 1 OHT,100,100,18735.938
6056,07/09/2024,23:32:47,Vinaya block 1 OHT,100,100,18735.938
6057,07/09/2024,23:12:47,Vinaya block 1 OHT,100,100,18735.938
6058,07/09/2024,22:52:47,Vinaya block 1 OHT,100,100,18735.938
6059,07/09/2024,22:32:47,Vinaya block 1 OHT,100,100,18735.938
6060,07/09/2024,22:12:47,Vinaya block 1 OHT,100,100,18735.938
6061,07/09/2024,21:52:47,Vinaya block 1 OHT,100,100,18735.938
6062,07/09/2024,21:32:47,Vinaya block 1 OHT,100,100,18735.938
6063,07/09/2024,21:12:47,Vinaya block 1 OHT,100,100,18735.938
6064,07/09/2024,20:52:47,Vinaya block 1 OHT,100,82.9,15531.82
6065,07/09/2024,20:32:47,Vinaya block 1 OHT,100,87.83,16455.04
6066,07/09/2024,20:12:47,Vinaya block 1 OHT,100,87.97,16482.19
6067,07/09/2024,19:52:47,Vinaya block 1 OHT,100,100,18735.938
6068,07/09/2024,19:32:47,Vinaya block 1 OHT,100,92.03,17242.49
6069,07/09/2024,19:12:47,Vinaya block 1 OHT,100,100,18735.938
6070,07/09/2024,18:52:47,Vinaya block 1 OHT,100,100,18735.938
6071,07/09/2024,18:32:47,Vinaya block 1 OHT,100,100,18735.938
6072,07/09/2024,18:12:47,Vinaya block 1 OHT,100,100,18735.938
6073,07/09/2024,17:52:47,Vinaya block 1 OHT,100,100,18735.938
6074,07/09/2024,17:32:47,Vinaya block 1 OHT,100,100,18735.938
6075,07/09/2024,17:12:47,Vinaya block 1 OHT,100,100,18735.938
6076,07/09/2024,16:52:47,Vinaya block 1 OHT,100,100,18735.938
6077,07/09/2024,16:32:47,Vinaya block 1 OHT,100,100,18735.938
6078,07/09/2024,16:12:47,Vinaya block 1 OHT,100,100,18735.938
6079,07/09/2024,15:52:47,Vinaya block 1 OHT,100,100,18735.938
6080,07/09/2024,15:32:47,Vinaya block 1 OHT,100,100,18735.938
6081,07/09/2024,15:12:47,Vinaya block 1 OHT,100,100,18735.938
6082,07/09/2024,14:52:47,Vinaya block 1 OHT,100,99.42,18627.32
6083,07/09/2024,14:32:47,Vinaya block 1 OHT,100,100,18735.938
6084,07/09/2024,14:12:47,Vinaya block 1 OHT,100,100,18735.938
6085,07/09/2024,13:52:47,Vinaya block 1 OHT,100,100,18735.938
6086,07/09/2024,13:32:47,Vinaya block 1 OHT,100,100,18735.938
6087,07/09/2024,13:12:47,Vinaya block 1 OHT,100,100,18735.938
6088,07/09/2024,12:52:47,Vinaya block 1 OHT,100,100,18735.938
6089,07/09/2024,12:32:47,Vinaya block 1 OHT,100,86.96,16292.12
6090,07/09/2024,12:12:47,Vinaya block 1 OHT,100,93.62,17541.18
6091,07/09/2024,11:52:47,Vinaya block 1 OHT,100,100,18735.938
6092,07/09/2024,11:32:48,Vinaya block 1 OHT,100,100,18735.938
6093,07/09/2024,11:12:48,Vinaya block 1 OHT,100,100,18735.938
6094,07/09/2024,10:52:48,Vinaya block 1 OHT,100,100,18735.938
6095,07/09/2024,10:32:48,Vinaya block 1 OHT,100,100,18735.938
6096,07/09/2024,10:12:48,Vinaya block 1 OHT,100,100,18735.938
6097,07/09/2024,09:52:48,Vinaya block 1 OHT,100,100,18735.938
6098,07/09/2024,09:32:48,Vinaya block 1 OHT,100,100,18735.938
6099,07/09/2024,09:12:48,Vinaya block 1 OHT,100,100,18735.938
6100,07/09/2024,08:52:48,Vinaya block 1 OHT,100,100,18735.938
6101,07/09/2024,08:32:48,Vinaya block 1 OHT,100,100,18735.938
6102,07/09/2024,08:12:48,Vinaya block 1 OHT,100,100,18735.938
6103,07/09/2024,07:52:48,Vinaya block 1 OHT,100,100,18735.938
6104,07/09/2024,07:32:48,Vinaya block 1 OHT,100,100,18735.938
6105,07/09/2024,07:12:48,Vinaya block 1 OHT,100,100,18735.938
6106,07/09/2024,06:52:48,Vinaya block 1 OHT,100,100,18735.938
6107,07/09/2024,06:32:48,Vinaya block 1 OHT,100,100,18735.938
6108,07/09/2024,06:12:48,Vinaya block 1 OHT,100,88.41,16563.66
6109,07/09/2024,05:52:48,Vinaya block 1 OHT,100,90.87,17025.27
6110,07/09/2024,05:32:48,Vinaya block 1 OHT,100,91.45,17133.88
6111,07/09/2024,05:12:49,Vinaya block 1 OHT,100,91.59,17161.03
6112,07/09/2024,04:52:48,Vinaya block 1 OHT,100,92.03,17242.49
6113,07/09/2024,04:32:48,Vinaya block 1 OHT,100,92.32,17296.8
6114,07/09/2024,04:12:48,Vinaya block 1 OHT,100,92.75,17378.26
6115,07/09/2024,03:52:48,Vinaya block 1 OHT,100,92.75,17378.26
6116,07/09/2024,03:32:48,Vinaya block 1 OHT,100,93.04,17432.57
6117,07/09/2024,03:12:48,Vinaya block 1 OHT,100,93.33,17486.88
6118,07/09/2024,02:52:48,Vinaya block 1 OHT,100,93.48,17514.03
6119,07/09/2024,02:32:48,Vinaya block 1 OHT,100,93.62,17541.18
6120,07/09/2024,02:12:48,Vinaya block 1 OHT,100,93.77,17568.34
6121,07/09/2024,01:52:48,Vinaya block 1 OHT,100,94.06,17622.64
6122,07/09/2024,01:32:48,Vinaya block 1 OHT,100,94.35,17676.95
6123,07/09/2024,01:12:49,Vinaya block 1 OHT,100,94.78,17758.41
6124,07/09/2024,00:52:49,Vinaya block 1 OHT,100,94.93,17785.56
6125,07/09/2024,00:32:49,Vinaya block 1 OHT,100,95.07,17812.72
6126,07/09/2024,00:12:49,Vinaya block 1 OHT,99,95.36,17867.02
6127,06/09/2024,23:52:49,Vinaya block 1 OHT,100,95.65,17921.33
6128,06/09/2024,23:32:49,Vinaya block 1 OHT,100,95.94,17975.64
6129,06/09/2024,23:12:49,Vinaya block 1 OHT,100,96.38,18057.1
6130,06/09/2024,22:52:49,Vinaya block 1 OHT,100,96.67,18111.41
6131,06/09/2024,22:32:49,Vinaya block 1 OHT,100,97.39,18247.17
6132,06/09/2024,22:12:49,Vinaya block 1 OHT,100,98.84,18518.71
6133,06/09/2024,21:52:49,Vinaya block 1 OHT,100,100,18735.938
6134,06/09/2024,21:32:49,Vinaya block 1 OHT,100,100,18735.938
6135,06/09/2024,21:12:49,Vinaya block 1 OHT,100,100,18735.938
6136,06/09/2024,20:52:49,Vinaya block 1 OHT,100,100,18735.938
6137,06/09/2024,20:32:49,Vinaya block 1 OHT,100,100,18735.938
6138,06/09/2024,20:12:49,Vinaya block 1 OHT,100,100,18735.938
6139,06/09/2024,19:52:49,Vinaya block 1 OHT,100,100,18735.938
6140,06/09/2024,19:32:49,Vinaya block 1 OHT,100,100,18735.938
6141,06/09/2024,19:12:49,Vinaya block 1 OHT,100,100,18735.938
6142,06/09/2024,18:52:49,Vinaya block 1 OHT,100,100,18735.938
6143,06/09/2024,18:32:49,Vinaya block 1 OHT,100,84.93,15911.97
6144,06/09/2024,18:12:49,Vinaya block 1 OHT,100,92.61,17351.11
6145,06/09/2024,17:52:49,Vinaya block 1 OHT,100,82.75,15504.67
6146,06/09/2024,17:32:49,Vinaya block 1 OHT,100,100,18735.938
6147,06/09/2024,17:12:49,Vinaya block 1 OHT,100,100,18735.938
6148,06/09/2024,16:52:49,Vinaya block 1 OHT,100,100,18735.938
6149,06/09/2024,16:32:49,Vinaya block 1 OHT,100,100,18735.938
6150,06/09/2024,16:12:49,Vinaya block 1 OHT,100,100,18735.938
6151,06/09/2024,15:52:49,Vinaya block 1 OHT,100,100,18735.938
6152,06/09/2024,15:32:49,Vinaya block 1 OHT,100,100,18735.938
6153,06/09/2024,15:12:49,Vinaya block 1 OHT,100,100,18735.938
6154,06/09/2024,14:52:49,Vinaya block 1 OHT,100,100,18735.938
6155,06/09/2024,14:32:49,Vinaya block 1 OHT,100,100,18735.938
6156,06/09/2024,14:12:49,Vinaya block 1 OHT,100,100,18735.938
6157,06/09/2024,13:52:50,Vinaya block 1 OHT,100,100,18735.938
6158,06/09/2024,13:32:49,Vinaya block 1 OHT,100,100,18735.938
6159,06/09/2024,13:12:50,Vinaya block 1 OHT,100,100,18735.938
6160,06/09/2024,12:52:50,Vinaya block 1 OHT,100,100,18735.938
6161,06/09/2024,12:32:49,Vinaya block 1 OHT,100,90.14,16889.5
6162,06/09/2024,12:12:49,Vinaya block 1 OHT,100,95.22,17839.87
6163,06/09/2024,11:52:49,Vinaya block 1 OHT,100,100,18735.938
6164,06/09/2024,11:32:50,Vinaya block 1 OHT,100,100,18735.938
6165,06/09/2024,11:12:50,Vinaya block 1 OHT,100,100,18735.938
6166,06/09/2024,10:52:49,Vinaya block 1 OHT,100,100,18735.938
6167,06/09/2024,10:32:50,Vinaya block 1 OHT,100,100,18735.938
6168,06/09/2024,10:12:49,Vinaya block 1 OHT,100,100,18735.938
6169,06/09/2024,09:52:50,Vinaya block 1 OHT,100,100,18735.938
6170,06/09/2024,09:32:50,Vinaya block 1 OHT,100,97.83,18328.63
6171,06/09/2024,09:12:51,Vinaya block 1 OHT,100,95.51,17894.18
6172,06/09/2024,08:52:51,Vinaya block 1 OHT,100,96.67,18111.41
6173,06/09/2024,08:32:51,Vinaya block 1 OHT,100,99.13,18573.02
6174,06/09/2024,08:12:50,Vinaya block 1 OHT,100,100,18735.938
6175,06/09/2024,07:52:50,Vinaya block 1 OHT,100,100,18735.938
6176,06/09/2024,07:32:50,Vinaya block 1 OHT,100,100,18735.938
6177,06/09/2024,07:12:51,Vinaya block 1 OHT,100,100,18735.938
6178,06/09/2024,06:52:51,Vinaya block 1 OHT,100,100,18735.938
6179,06/09/2024,06:32:59,Vinaya block 1 OHT,100,100,18735.938
6180,06/09/2024,06:12:50,Vinaya block 1 OHT,100,90.14,16889.5
6181,06/09/2024,05:52:50,Vinaya block 1 OHT,99,100,18735.938
6182,06/09/2024,05:32:50,Vinaya block 1 OHT,100,100,18735.938
6183,06/09/2024,05:12:50,Vinaya block 1 OHT,100,100,18735.938
6184,06/09/2024,04:52:50,Vinaya block 1 OHT,100,100,18735.938
6185,06/09/2024,04:32:50,Vinaya block 1 OHT,100,100,18735.938
6186,06/09/2024,04:12:50,Vinaya block 1 OHT,100,100,18735.938
6187,06/09/2024,03:52:50,Vinaya block 1 OHT,100,100,18735.938
6188,06/09/2024,03:32:50,Vinaya block 1 OHT,100,100,18735.938
6189,06/09/2024,03:12:50,Vinaya block 1 OHT,100,100,18735.938
6190,06/09/2024,02:52:50,Vinaya block 1 OHT,100,100,18735.938
6191,06/09/2024,02:32:50,Vinaya block 1 OHT,100,100,18735.938
6192,06/09/2024,02:12:50,Vinaya block 1 OHT,100,100,18735.938
6193,06/09/2024,01:52:51,Vinaya block 1 OHT,100,100,18735.938
6194,06/09/2024,01:32:51,Vinaya block 1 OHT,100,100,18735.938
6195,06/09/2024,01:12:51,Vinaya block 1 OHT,100,100,18735.938
6196,06/09/2024,00:52:51,Vinaya block 1 OHT,100,100,18735.938
6197,06/09/2024,00:32:51,Vinaya block 1 OHT,100,100,18735.938
6198,06/09/2024,00:12:51,Vinaya block 1 OHT,100,100,18735.938
6199,05/09/2024,23:52:51,Vinaya block 1 OHT,100,100,18735.938
6200,05/09/2024,23:32:51,Vinaya block 1 OHT,100,91.45,17133.88
6201,05/09/2024,23:12:51,Vinaya block 1 OHT,100,71.16,13332.38
6202,05/09/2024,22:52:51,Vinaya block 1 OHT,100,72.03,13495.31
6203,05/09/2024,22:32:51,Vinaya block 1 OHT,100,72.9,13658.23
6204,05/09/2024,22:12:51,Vinaya block 1 OHT,100,73.77,13821.15
6205,05/09/2024,21:52:51,Vinaya block 1 OHT,100,74.64,13984.07
6206,05/09/2024,21:32:51,Vinaya block 1 OHT,100,76.09,14255.6
6207,05/09/2024,21:12:51,Vinaya block 1 OHT,100,78.12,14635.75
6208,05/09/2024,20:52:51,Vinaya block 1 OHT,100,79.71,14934.44
6209,05/09/2024,20:32:51,Vinaya block 1 OHT,100,81.3,15233.13
6210,05/09/2024,20:12:51,Vinaya block 1 OHT,100,82.03,15368.9
6211,05/09/2024,19:52:51,Vinaya block 1 OHT,100,83.48,15640.44
6212,05/09/2024,19:32:51,Vinaya block 1 OHT,100,84.78,15884.82
6213,05/09/2024,19:12:51,Vinaya block 1 OHT,100,86.96,16292.12
6214,05/09/2024,18:52:51,Vinaya block 1 OHT,100,90.58,16970.96
6215,05/09/2024,18:32:51,Vinaya block 1 OHT,100,93.19,17459.72
6216,05/09/2024,18:12:51,Vinaya block 1 OHT,100,95.94,17975.64
6217,05/09/2024,17:52:51,Vinaya block 1 OHT,100,99.13,18573.02
6218,05/09/2024,17:32:51,Vinaya block 1 OHT,100,100,18735.938
6219,05/09/2024,17:12:51,Vinaya block 1 OHT,100,100,18735.938
6220,05/09/2024,16:52:51,Vinaya block 1 OHT,100,98.12,18382.94
6221,05/09/2024,16:32:51,Vinaya block 1 OHT,100,72.75,13631.07
6222,05/09/2024,16:12:51,Vinaya block 1 OHT,100,63.04,11811.79
6223,05/09/2024,15:52:51,Vinaya block 1 OHT,100,63.91,11974.71
6224,05/09/2024,15:32:52,Vinaya block 1 OHT,100,64.93,12164.78
6225,05/09/2024,15:12:51,Vinaya block 1 OHT,100,65.51,12273.4
6226,05/09/2024,14:52:52,Vinaya block 1 OHT,100,38.55,7222.84
6227,05/09/2024,14:32:51,Vinaya block 1 OHT,100,12.9,2416.66
6228,05/09/2024,14:12:51,Vinaya block 1 OHT,100,11.01,2063.67
6229,05/09/2024,13:52:52,Vinaya block 1 OHT,100,11.59,2172.28
6230,05/09/2024,13:32:51,Vinaya block 1 OHT,100,14.93,2796.81
6231,05/09/2024,13:12:52,Vinaya block 1 OHT,100,21.59,4045.88
6232,05/09/2024,12:52:52,Vinaya block 1 OHT,100,27.25,5104.86
6233,05/09/2024,12:32:51,Vinaya block 1 OHT,100,32.32,6055.24
6234,05/09/2024,12:12:52,Vinaya block 1 OHT,100,39.28,7358.61
6235,05/09/2024,11:52:52,Vinaya block 1 OHT,100,41.3,7738.76
6236,05/09/2024,11:32:52,Vinaya block 1 OHT,100,41.74,7820.22
6237,05/09/2024,11:12:52,Vinaya block 1 OHT,100,43.48,8146.06
6238,05/09/2024,10:52:52,Vinaya block 1 OHT,100,44.64,8363.29
6239,05/09/2024,10:32:52,Vinaya block 1 OHT,100,45.07,8444.75
6240,05/09/2024,10:12:51,Vinaya block 1 OHT,100,45.22,8471.9
6241,05/09/2024,09:52:51,Vinaya block 1 OHT,100,45.51,8526.21
6242,05/09/2024,09:32:51,Vinaya block 1 OHT,100,45.65,8553.36
6243,05/09/2024,09:12:52,Vinaya block 1 OHT,100,46.09,8634.82
6244,05/09/2024,08:52:52,Vinaya block 1 OHT,100,47.1,8824.9
6245,05/09/2024,08:32:52,Vinaya block 1 OHT,100,48.41,9069.28
6246,05/09/2024,08:12:52,Vinaya block 1 OHT,100,50.43,9449.43
6247,05/09/2024,07:52:52,Vinaya block 1 OHT,100,54.93,10291.19
6248,05/09/2024,07:32:52,Vinaya block 1 OHT,100,55.94,10481.26
6249,05/09/2024,07:12:52,Vinaya block 1 OHT,100,59.57,11160.1
6250,05/09/2024,06:52:52,Vinaya block 1 OHT,100,66.96,12544.93
6251,05/09/2024,06:32:52,Vinaya block 1 OHT,100,73.91,13848.3
6252,05/09/2024,06:12:52,Vinaya block 1 OHT,100,80,14988.75
6253,05/09/2024,05:52:52,Vinaya block 1 OHT,100,83.33,15613.28
6254,05/09/2024,05:32:52,Vinaya block 1 OHT,100,84.93,15911.97
6255,05/09/2024,05:12:52,Vinaya block 1 OHT,100,70,13115.16
6256,05/09/2024,04:52:52,Vinaya block 1 OHT,100,70.29,13169.46
6257,05/09/2024,04:32:52,Vinaya block 1 OHT,100,70.87,13278.08
6258,05/09/2024,04:12:52,Vinaya block 1 OHT,100,71.16,13332.38
6259,05/09/2024,03:52:52,Vinaya block 1 OHT,100,71.45,13386.69
6260,05/09/2024,03:32:52,Vinaya block 1 OHT,100,71.59,13413.85
6261,05/09/2024,03:12:52,Vinaya block 1 OHT,100,71.88,13468.15
6262,05/09/2024,02:52:52,Vinaya block 1 OHT,100,72.03,13495.31
6263,05/09/2024,02:32:53,Vinaya block 1 OHT,100,72.03,13495.31
6264,05/09/2024,02:12:52,Vinaya block 1 OHT,100,72.32,13549.61
