Serial No.,Date,Time,Device Name,battery,raw_data,water_flow_in_cubic_meter,water_flow_in_litre
296,29/10/2024,22:53:51,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
297,29/10/2024,16:53:51,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
298,29/10/2024,10:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
299,29/10/2024,04:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
300,28/10/2024,23:24:12,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
301,28/10/2024,22:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
302,28/10/2024,16:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
303,28/10/2024,10:53:49,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
304,27/10/2024,10:53:48,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
305,26/10/2024,10:53:48,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
306,25/10/2024,10:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
307,25/10/2024,04:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
308,24/10/2024,23:24:08,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
309,24/10/2024,22:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
310,24/10/2024,16:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
311,24/10/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
312,24/10/2024,04:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
313,23/10/2024,23:24:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
314,23/10/2024,22:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
315,23/10/2024,16:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
316,23/10/2024,10:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
317,23/10/2024,04:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
318,22/10/2024,23:24:06,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
319,22/10/2024,22:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
320,22/10/2024,16:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
321,22/10/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
322,22/10/2024,04:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
323,21/10/2024,23:24:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
324,21/10/2024,22:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
325,21/10/2024,16:53:56,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
326,21/10/2024,10:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
327,21/10/2024,04:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
328,20/10/2024,16:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
329,20/10/2024,10:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
330,19/10/2024,10:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
331,19/10/2024,04:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
332,18/10/2024,23:24:26,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
333,18/10/2024,22:54:04,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
334,18/10/2024,22:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
335,18/10/2024,10:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
336,18/10/2024,04:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
337,17/10/2024,23:24:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
338,17/10/2024,22:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
339,17/10/2024,10:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
340,17/10/2024,04:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
341,16/10/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
342,15/10/2024,23:24:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
343,15/10/2024,10:53:55,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
344,15/10/2024,04:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
345,14/10/2024,23:24:26,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
346,14/10/2024,22:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
347,14/10/2024,16:54:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
348,14/10/2024,16:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
349,14/10/2024,10:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
350,14/10/2024,04:53:54,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
351,13/10/2024,23:24:16,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
352,13/10/2024,23:24:06,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
353,13/10/2024,16:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
354,13/10/2024,10:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
355,12/10/2024,10:53:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
356,12/10/2024,10:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
357,12/10/2024,04:54:06,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
358,12/10/2024,04:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
359,11/10/2024,04:54:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
360,10/10/2024,16:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
361,09/10/2024,10:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
362,08/10/2024,10:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
363,08/10/2024,04:54:02,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
364,08/10/2024,04:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
365,07/10/2024,23:24:24,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
366,07/10/2024,23:24:14,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
367,07/10/2024,22:53:52,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
368,07/10/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
369,07/10/2024,04:53:55,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
370,07/10/2024,04:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
371,06/10/2024,23:24:26,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
372,06/10/2024,22:54:04,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
373,06/10/2024,22:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
374,06/10/2024,16:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
375,06/10/2024,10:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
376,06/10/2024,04:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
377,05/10/2024,22:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
378,05/10/2024,16:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
379,05/10/2024,10:54:04,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
380,05/10/2024,04:54:03,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
381,05/10/2024,04:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
382,04/10/2024,23:24:04,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
383,04/10/2024,22:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
384,04/10/2024,10:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
385,03/10/2024,22:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
386,02/10/2024,23:24:08,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
387,02/10/2024,22:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
388,01/10/2024,22:53:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
389,01/10/2024,04:53:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
390,29/09/2024,10:53:48,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
391,29/09/2024,04:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
392,28/09/2024,23:24:09,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
393,28/09/2024,23:23:59,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
394,28/09/2024,22:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
395,28/09/2024,10:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
396,28/09/2024,04:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
397,27/09/2024,23:24:00,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
398,27/09/2024,22:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
399,27/09/2024,16:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
400,27/09/2024,10:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
401,27/09/2024,04:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
402,26/09/2024,23:24:00,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
403,26/09/2024,22:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
404,26/09/2024,16:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
405,26/09/2024,10:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
406,26/09/2024,04:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
407,25/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
408,25/09/2024,22:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
409,25/09/2024,16:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
410,25/09/2024,10:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
411,25/09/2024,04:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
412,24/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
413,24/09/2024,22:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
414,24/09/2024,16:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
415,24/09/2024,10:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
416,24/09/2024,04:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
417,23/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
418,23/09/2024,22:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
419,23/09/2024,16:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
420,23/09/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
421,23/09/2024,04:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
422,22/09/2024,23:24:18,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
423,22/09/2024,22:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
424,22/09/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
425,22/09/2024,04:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
426,21/09/2024,23:24:18,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
427,21/09/2024,22:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
428,21/09/2024,16:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
429,21/09/2024,10:53:33,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
430,21/09/2024,04:53:33,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
431,20/09/2024,23:23:55,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
432,20/09/2024,22:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
433,20/09/2024,16:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
434,20/09/2024,10:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
435,20/09/2024,04:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
436,19/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
437,19/09/2024,22:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
438,19/09/2024,16:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
439,19/09/2024,10:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
440,19/09/2024,04:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
441,19/09/2024,04:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
442,18/09/2024,23:24:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
443,18/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
444,18/09/2024,22:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
445,18/09/2024,16:53:36,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
446,18/09/2024,10:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
447,18/09/2024,04:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
448,17/09/2024,23:24:06,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
449,17/09/2024,23:23:56,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
450,17/09/2024,22:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
451,17/09/2024,16:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
452,17/09/2024,10:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
453,17/09/2024,04:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
454,16/09/2024,23:23:56,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
455,16/09/2024,22:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
456,16/09/2024,16:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
457,16/09/2024,10:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
458,16/09/2024,04:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
459,15/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
460,15/09/2024,22:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
461,15/09/2024,16:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
462,15/09/2024,10:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
463,15/09/2024,04:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
464,14/09/2024,22:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
465,14/09/2024,22:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
466,14/09/2024,16:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
467,14/09/2024,10:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
468,14/09/2024,04:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
469,13/09/2024,23:24:03,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
470,13/09/2024,22:53:51,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
471,13/09/2024,22:53:41,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
472,13/09/2024,16:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
473,13/09/2024,10:53:38,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
474,13/09/2024,04:53:37,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
475,12/09/2024,23:23:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
476,12/09/2024,22:53:35,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
477,12/09/2024,16:53:34,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
478,12/09/2024,10:53:33,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
479,12/09/2024,04:53:33,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
480,11/09/2024,23:23:54,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
481,11/09/2024,22:53:33,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
482,11/09/2024,16:53:33,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
483,11/09/2024,10:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
484,11/09/2024,04:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
485,10/09/2024,23:23:54,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
486,10/09/2024,22:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
487,10/09/2024,16:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
488,10/09/2024,10:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
489,10/09/2024,10:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
490,10/09/2024,04:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
491,09/09/2024,23:24:04,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
492,09/09/2024,23:23:54,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
493,09/09/2024,22:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
494,09/09/2024,16:53:32,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
495,09/09/2024,10:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
496,09/09/2024,04:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
497,08/09/2024,23:23:53,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
498,08/09/2024,22:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
499,08/09/2024,16:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
500,08/09/2024,10:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
501,08/09/2024,04:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
502,07/09/2024,23:23:53,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
503,07/09/2024,22:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
504,07/09/2024,16:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
505,07/09/2024,10:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
506,07/09/2024,04:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
507,06/09/2024,23:24:03,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
508,06/09/2024,23:23:53,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
509,06/09/2024,22:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
510,06/09/2024,16:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
511,06/09/2024,10:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
512,06/09/2024,04:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
513,05/09/2024,23:24:02,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
514,05/09/2024,22:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
515,05/09/2024,16:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
516,05/09/2024,10:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
517,05/09/2024,04:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
518,04/09/2024,23:23:52,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
519,04/09/2024,22:53:31,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
520,04/09/2024,16:54:19,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
521,04/09/2024,16:54:09,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
522,04/09/2024,10:54:08,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
523,04/09/2024,04:54:08,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
524,03/09/2024,23:24:29,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
525,03/09/2024,22:54:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
526,03/09/2024,16:54:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
527,03/09/2024,10:54:06,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
528,03/09/2024,04:54:06,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
529,02/09/2024,23:24:27,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
530,02/09/2024,22:54:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
531,02/09/2024,16:54:25,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
532,02/09/2024,16:54:15,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
533,02/09/2024,16:54:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
534,02/09/2024,10:54:04,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
535,02/09/2024,04:54:03,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
536,01/09/2024,23:24:25,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
537,01/09/2024,22:54:03,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
538,01/09/2024,16:54:02,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
539,01/09/2024,10:54:02,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
540,01/09/2024,04:54:01,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
541,31/08/2024,23:24:22,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
542,31/08/2024,22:54:01,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
543,31/08/2024,16:54:00,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
544,31/08/2024,10:53:59,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
545,31/08/2024,04:53:59,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
546,30/08/2024,23:24:20,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
547,30/08/2024,22:53:58,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
548,30/08/2024,16:53:58,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
549,30/08/2024,10:53:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
550,30/08/2024,04:53:57,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
551,29/08/2024,23:24:18,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
552,29/08/2024,22:53:56,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
553,29/08/2024,16:53:56,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
554,29/08/2024,10:53:55,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
555,29/08/2024,04:54:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
556,29/08/2024,04:53:55,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
557,28/08/2024,23:24:16,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
558,28/08/2024,22:53:54,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
559,28/08/2024,16:53:54,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
560,28/08/2024,10:53:53,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
561,28/08/2024,04:53:53,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
562,27/08/2024,23:24:14,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
563,27/08/2024,22:53:52,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
564,27/08/2024,16:53:52,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
565,27/08/2024,10:53:51,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
566,27/08/2024,04:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
567,26/08/2024,23:24:12,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
568,26/08/2024,22:53:50,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
569,26/08/2024,16:53:49,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
570,26/08/2024,10:53:49,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
571,26/08/2024,04:53:48,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
572,25/08/2024,23:24:09,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
573,25/08/2024,22:53:58,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
574,25/08/2024,16:53:47,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
575,25/08/2024,10:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
576,25/08/2024,04:53:46,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
577,24/08/2024,23:24:07,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
578,24/08/2024,22:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
579,24/08/2024,16:53:45,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
580,24/08/2024,10:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
581,24/08/2024,04:53:44,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
582,23/08/2024,23:24:05,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
583,23/08/2024,22:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
584,23/08/2024,16:53:43,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
585,23/08/2024,10:53:52,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
586,23/08/2024,10:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
587,23/08/2024,04:53:42,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
588,22/08/2024,23:24:03,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
589,22/08/2024,22:53:41,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
590,22/08/2024,16:53:51,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
591,22/08/2024,16:53:41,Library outlet 2,100,1036.1,1036.1,1.0360999999999999e+06
