Serial No.,Date,Time,Device Name,battery,raw_data,water_flow_in_cubic_meter,water_flow_in_litre
387,10/10/2024,23:47:30,Library outlet 1,100,463.3,463.3,463300
388,10/10/2024,23:07:13,Library outlet 1,100,463.3,463.3,463300
389,10/10/2024,23:07:03,Library outlet 1,100,463.3,463.3,463300
390,10/10/2024,23:06:53,Library outlet 1,100,463.3,463.3,463300
391,10/10/2024,17:07:12,Library outlet 1,100,463.3,463.3,463300
392,10/10/2024,17:07:02,Library outlet 1,100,463.3,463.3,463300
393,10/10/2024,05:07:01,Library outlet 1,100,463.3,463.3,463300
394,09/10/2024,23:47:29,Library outlet 1,100,463.3,463.3,463300
395,09/10/2024,23:07:11,Library outlet 1,100,463.3,463.3,463300
396,09/10/2024,11:06:50,Library outlet 1,100,463.3,463.3,463300
397,09/10/2024,05:07:00,Library outlet 1,100,463.3,463.3,463300
398,08/10/2024,23:47:47,Library outlet 1,100,463.3,463.3,463300
399,08/10/2024,23:47:27,Library outlet 1,100,463.3,463.3,463300
400,08/10/2024,23:07:10,Library outlet 1,100,463.3,463.3,463300
401,08/10/2024,17:07:09,Library outlet 1,100,463.3,463.3,463300
402,08/10/2024,17:06:59,Library outlet 1,100,463.3,463.3,463300
403,08/10/2024,11:06:49,Library outlet 1,100,463.3,463.3,463300
404,08/10/2024,05:07:09,Library outlet 1,100,463.3,463.3,463300
405,07/10/2024,23:47:46,Library outlet 1,100,463.3,463.3,463300
406,07/10/2024,23:47:36,Library outlet 1,100,463.3,463.3,463300
407,07/10/2024,23:06:48,Library outlet 1,100,463.3,463.3,463300
408,07/10/2024,17:06:58,Library outlet 1,100,463.3,463.3,463300
409,07/10/2024,17:06:48,Library outlet 1,100,463.3,463.3,463300
410,07/10/2024,11:07:02,Library outlet 1,100,463.3,463.3,463300
411,07/10/2024,05:07:01,Library outlet 1,100,463.3,463.3,463300
412,07/10/2024,05:06:51,Library outlet 1,100,463.3,463.3,463300
413,06/10/2024,23:47:38,Library outlet 1,100,463.3,463.3,463300
414,06/10/2024,23:07:10,Library outlet 1,100,463.3,463.3,463300
415,06/10/2024,23:06:50,Library outlet 1,100,463.3,463.3,463300
416,06/10/2024,17:06:49,Library outlet 1,100,463.3,463.3,463300
417,06/10/2024,11:06:49,Library outlet 1,100,463.3,463.3,463300
418,06/10/2024,05:06:48,Library outlet 1,100,463.3,463.3,463300
419,05/10/2024,23:47:25,Library outlet 1,100,463.3,463.3,463300
420,05/10/2024,23:07:07,Library outlet 1,100,463.3,463.3,463300
421,05/10/2024,23:06:47,Library outlet 1,100,463.3,463.3,463300
422,05/10/2024,17:07:10,Library outlet 1,100,463.3,463.3,463300
423,05/10/2024,17:06:50,Library outlet 1,100,463.3,463.3,463300
424,05/10/2024,11:06:49,Library outlet 1,100,463.3,463.3,463300
425,05/10/2024,05:07:08,Library outlet 1,100,463.3,463.3,463300
426,04/10/2024,23:47:25,Library outlet 1,100,463.3,463.3,463300
427,04/10/2024,23:06:47,Library outlet 1,100,463.3,463.3,463300
428,04/10/2024,17:06:46,Library outlet 1,100,463.3,463.3,463300
429,04/10/2024,05:07:00,Library outlet 1,100,463.3,463.3,463300
430,04/10/2024,05:06:50,Library outlet 1,100,463.3,463.3,463300
431,04/10/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
432,03/10/2024,23:47:28,Library outlet 1,100,463.3,463.3,463300
433,03/10/2024,23:47:18,Library outlet 1,100,463.3,463.3,463300
434,03/10/2024,23:06:40,Library outlet 1,100,463.3,463.3,463300
435,03/10/2024,17:07:00,Library outlet 1,100,463.3,463.3,463300
436,03/10/2024,11:06:50,Library outlet 1,100,463.3,463.3,463300
437,03/10/2024,05:07:00,Library outlet 1,100,463.3,463.3,463300
438,03/10/2024,05:06:50,Library outlet 1,100,463.3,463.3,463300
439,03/10/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
440,02/10/2024,23:47:28,Library outlet 1,100,463.3,463.3,463300
441,02/10/2024,23:47:18,Library outlet 1,100,463.3,463.3,463300
442,02/10/2024,23:07:00,Library outlet 1,100,463.3,463.3,463300
443,02/10/2024,11:06:50,Library outlet 1,100,463.3,463.3,463300
444,02/10/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
445,02/10/2024,05:06:50,Library outlet 1,100,463.3,463.3,463300
446,02/10/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
447,01/10/2024,23:07:00,Library outlet 1,100,463.3,463.3,463300
448,01/10/2024,23:06:50,Library outlet 1,100,463.3,463.3,463300
449,01/10/2024,17:06:50,Library outlet 1,100,463.3,463.3,463300
450,01/10/2024,11:06:50,Library outlet 1,100,463.3,463.3,463300
451,01/10/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
452,01/10/2024,05:07:00,Library outlet 1,100,463.3,463.3,463300
453,01/10/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
454,30/09/2024,23:47:38,Library outlet 1,100,463.3,463.3,463300
455,30/09/2024,23:47:28,Library outlet 1,100,463.3,463.3,463300
456,30/09/2024,23:06:50,Library outlet 1,100,463.3,463.3,463300
457,30/09/2024,17:06:40,Library outlet 1,100,463.3,463.3,463300
458,30/09/2024,05:07:00,Library outlet 1,100,463.3,463.3,463300
459,30/09/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
460,29/09/2024,23:47:38,Library outlet 1,100,463.3,463.3,463300
461,29/09/2024,23:47:28,Library outlet 1,100,463.3,463.3,463300
462,29/09/2024,23:06:50,Library outlet 1,100,463.3,463.3,463300
463,29/09/2024,23:06:40,Library outlet 1,100,463.3,463.3,463300
464,29/09/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
465,29/09/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
466,28/09/2024,23:47:18,Library outlet 1,100,463.3,463.3,463300
467,28/09/2024,23:06:40,Library outlet 1,100,463.3,463.3,463300
468,28/09/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
469,28/09/2024,05:06:50,Library outlet 1,100,463.3,463.3,463300
470,27/09/2024,23:47:28,Library outlet 1,100,463.3,463.3,463300
471,27/09/2024,23:06:40,Library outlet 1,100,463.3,463.3,463300
472,27/09/2024,17:06:40,Library outlet 1,100,463.3,463.3,463300
473,27/09/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
474,27/09/2024,05:06:40,Library outlet 1,100,463.3,463.3,463300
475,26/09/2024,23:06:40,Library outlet 1,100,463.3,463.3,463300
476,26/09/2024,17:06:40,Library outlet 1,100,463.3,463.3,463300
477,26/09/2024,11:06:46,Library outlet 1,100,463.3,463.3,463300
478,26/09/2024,11:06:36,Library outlet 1,100,463.3,463.3,463300
479,26/09/2024,05:06:36,Library outlet 1,100,463.3,463.3,463300
480,25/09/2024,23:47:14,Library outlet 1,100,463.3,463.3,463300
481,25/09/2024,23:06:36,Library outlet 1,100,463.3,463.3,463300
482,25/09/2024,17:06:36,Library outlet 1,100,463.3,463.3,463300
483,25/09/2024,11:06:46,Library outlet 1,100,463.3,463.3,463300
484,25/09/2024,11:06:36,Library outlet 1,100,463.3,463.3,463300
485,25/09/2024,05:06:36,Library outlet 1,100,463.3,463.3,463300
486,24/09/2024,23:47:14,Library outlet 1,100,463.3,463.3,463300
487,24/09/2024,23:06:36,Library outlet 1,100,463.3,463.3,463300
488,24/09/2024,17:06:46,Library outlet 1,100,463.3,463.3,463300
489,24/09/2024,11:06:36,Library outlet 1,100,463.3,463.3,463300
490,24/09/2024,05:06:36,Library outlet 1,100,463.3,463.3,463300
491,23/09/2024,23:06:36,Library outlet 1,100,463.3,463.3,463300
492,23/09/2024,17:06:36,Library outlet 1,100,463.3,463.3,463300
493,23/09/2024,11:06:36,Library outlet 1,100,463.3,463.3,463300
494,23/09/2024,05:06:36,Library outlet 1,100,463.3,463.3,463300
495,22/09/2024,23:47:14,Library outlet 1,100,463.3,463.3,463300
496,22/09/2024,23:06:46,Library outlet 1,100,463.3,463.3,463300
497,22/09/2024,17:06:46,Library outlet 1,100,463.3,463.3,463300
498,22/09/2024,11:06:36,Library outlet 1,100,463.3,463.3,463300
499,22/09/2024,05:06:46,Library outlet 1,100,463.3,463.3,463300
500,21/09/2024,23:47:14,Library outlet 1,100,463.3,463.3,463300
501,21/09/2024,23:06:46,Library outlet 1,100,463.3,463.3,463300
502,21/09/2024,17:06:36,Library outlet 1,100,463.3,463.3,463300
503,21/09/2024,11:06:32,Library outlet 1,100,463.3,463.3,463300
504,21/09/2024,05:06:32,Library outlet 1,100,463.3,463.3,463300
505,20/09/2024,23:47:10,Library outlet 1,100,463.3,463.3,463300
506,20/09/2024,23:06:33,Library outlet 1,100,463.3,463.3,463300
507,20/09/2024,17:06:33,Library outlet 1,100,463.3,463.3,463300
508,20/09/2024,11:06:33,Library outlet 1,100,463.3,463.3,463300
509,20/09/2024,05:06:34,Library outlet 1,100,463.3,463.3,463300
510,19/09/2024,23:47:12,Library outlet 1,100,463.3,463.3,463300
511,19/09/2024,23:06:34,Library outlet 1,100,463.3,463.3,463300
512,19/09/2024,17:06:35,Library outlet 1,100,463.3,463.3,463300
513,19/09/2024,11:06:34,Library outlet 1,100,463.3,463.3,463300
514,19/09/2024,05:06:34,Library outlet 1,100,463.3,463.3,463300
515,18/09/2024,23:47:32,Library outlet 1,100,463.3,463.3,463300
516,18/09/2024,23:47:22,Library outlet 1,100,463.3,463.3,463300
517,18/09/2024,23:06:34,Library outlet 1,100,463.3,463.3,463300
518,18/09/2024,17:06:34,Library outlet 1,100,463.3,463.3,463300
519,18/09/2024,11:06:33,Library outlet 1,100,463.3,463.3,463300
520,18/09/2024,05:06:32,Library outlet 1,100,463.3,463.3,463300
521,17/09/2024,23:47:10,Library outlet 1,100,463.3,463.3,463300
522,17/09/2024,23:06:32,Library outlet 1,100,463.3,463.3,463300
523,17/09/2024,17:06:32,Library outlet 1,100,463.3,463.3,463300
524,17/09/2024,11:06:32,Library outlet 1,100,463.3,463.3,463300
525,17/09/2024,05:06:32,Library outlet 1,100,463.3,463.3,463300
526,16/09/2024,23:47:09,Library outlet 1,100,463.3,463.3,463300
527,16/09/2024,23:06:32,Library outlet 1,100,463.3,463.3,463300
528,16/09/2024,17:06:32,Library outlet 1,100,463.3,463.3,463300
529,16/09/2024,11:06:31,Library outlet 1,100,463.3,463.3,463300
530,16/09/2024,05:06:31,Library outlet 1,100,463.3,463.3,463300
531,15/09/2024,23:47:09,Library outlet 1,100,463.3,463.3,463300
532,15/09/2024,23:06:31,Library outlet 1,100,463.3,463.3,463300
533,15/09/2024,17:06:31,Library outlet 1,100,463.3,463.3,463300
534,15/09/2024,11:06:31,Library outlet 1,100,463.3,463.3,463300
535,15/09/2024,05:06:30,Library outlet 1,100,463.3,463.3,463300
536,14/09/2024,23:47:08,Library outlet 1,100,463.3,463.3,463300
537,14/09/2024,23:06:50,Library outlet 1,100,463.3,463.3,463300
538,14/09/2024,23:06:40,Library outlet 1,100,463.3,463.3,463300
539,14/09/2024,23:06:30,Library outlet 1,100,463.3,463.3,463300
540,14/09/2024,17:06:30,Library outlet 1,100,463.3,463.3,463300
541,14/09/2024,11:06:41,Library outlet 1,100,463.3,463.3,463300
542,14/09/2024,05:06:39,Library outlet 1,100,463.3,463.3,463300
543,13/09/2024,23:47:15,Library outlet 1,100,463.3,463.3,463300
544,13/09/2024,23:06:38,Library outlet 1,100,463.3,463.3,463300
545,13/09/2024,17:06:36,Library outlet 1,100,463.3,463.3,463300
546,13/09/2024,11:06:34,Library outlet 1,100,463.3,463.3,463300
547,13/09/2024,05:06:32,Library outlet 1,100,463.3,463.3,463300
548,12/09/2024,23:47:09,Library outlet 1,100,463.3,463.3,463300
549,12/09/2024,23:06:31,Library outlet 1,100,463.3,463.3,463300
550,12/09/2024,17:06:29,Library outlet 1,100,463.3,463.3,463300
551,12/09/2024,11:06:28,Library outlet 1,100,463.3,463.3,463300
552,12/09/2024,05:06:28,Library outlet 1,100,463.3,463.3,463300
553,11/09/2024,23:47:05,Library outlet 1,100,463.3,463.3,463300
554,11/09/2024,23:06:28,Library outlet 1,100,463.3,463.3,463300
555,11/09/2024,17:06:28,Library outlet 1,100,463.3,463.3,463300
556,11/09/2024,11:06:27,Library outlet 1,100,463.3,463.3,463300
557,11/09/2024,05:06:27,Library outlet 1,100,463.3,463.3,463300
558,10/09/2024,23:47:05,Library outlet 1,100,463.3,463.3,463300
559,10/09/2024,23:06:27,Library outlet 1,100,463.3,463.3,463300
560,10/09/2024,17:06:27,Library outlet 1,100,463.3,463.3,463300
561,10/09/2024,11:06:27,Library outlet 1,100,463.3,463.3,463300
562,10/09/2024,05:06:27,Library outlet 1,100,463.3,463.3,463300
563,09/09/2024,23:47:04,Library outlet 1,100,463.3,463.3,463300
564,09/09/2024,23:06:26,Library outlet 1,100,463.3,463.3,463300
565,09/09/2024,17:06:26,Library outlet 1,100,463.3,463.3,463300
566,09/09/2024,11:06:26,Library outlet 1,100,463.3,463.3,463300
567,09/09/2024,05:06:35,Library outlet 1,100,463.3,463.3,463300
568,09/09/2024,05:06:25,Library outlet 1,100,463.3,463.3,463300
569,08/09/2024,23:47:03,Library outlet 1,100,463.3,463.3,463300
570,08/09/2024,23:06:35,Library outlet 1,100,463.3,463.3,463300
571,08/09/2024,17:06:25,Library outlet 1,100,463.3,463.3,463300
572,08/09/2024,11:06:25,Library outlet 1,100,463.3,463.3,463300
573,08/09/2024,05:06:25,Library outlet 1,100,463.3,463.3,463300
574,07/09/2024,23:47:02,Library outlet 1,100,463.3,463.3,463300
575,07/09/2024,23:06:25,Library outlet 1,100,463.3,463.3,463300
576,07/09/2024,17:06:35,Library outlet 1,100,463.3,463.3,463300
577,07/09/2024,17:06:25,Library outlet 1,100,463.3,463.3,463300
578,07/09/2024,11:06:24,Library outlet 1,100,463.3,463.3,463300
579,07/09/2024,05:06:24,Library outlet 1,100,463.3,463.3,463300
580,06/09/2024,23:47:02,Library outlet 1,100,463.3,463.3,463300
581,06/09/2024,23:06:24,Library outlet 1,100,463.3,463.3,463300
582,06/09/2024,17:06:24,Library outlet 1,100,463.3,463.3,463300
583,06/09/2024,11:06:24,Library outlet 1,100,463.3,463.3,463300
584,06/09/2024,05:06:24,Library outlet 1,100,463.3,463.3,463300
585,05/09/2024,23:47:01,Library outlet 1,100,463.3,463.3,463300
586,05/09/2024,23:06:24,Library outlet 1,100,463.3,463.3,463300
587,05/09/2024,17:06:23,Library outlet 1,100,463.3,463.3,463300
588,05/09/2024,11:06:23,Library outlet 1,100,463.3,463.3,463300
589,05/09/2024,05:06:23,Library outlet 1,100,463.3,463.3,463300
590,04/09/2024,23:47:00,Library outlet 1,100,463.3,463.3,463300
591,04/09/2024,23:06:33,Library outlet 1,100,463.3,463.3,463300
592,04/09/2024,23:06:23,Library outlet 1,100,463.3,463.3,463300
593,04/09/2024,17:07:21,Library outlet 1,100,463.3,463.3,463300
594,04/09/2024,17:07:01,Library outlet 1,100,463.3,463.3,463300
595,04/09/2024,11:07:00,Library outlet 1,100,463.3,463.3,463300
596,04/09/2024,05:07:00,Library outlet 1,100,463.3,463.3,463300
597,03/09/2024,23:47:37,Library outlet 1,100,463.3,463.3,463300
598,03/09/2024,23:06:59,Library outlet 1,100,463.3,463.3,463300
599,03/09/2024,17:07:09,Library outlet 1,100,463.3,463.3,463300
600,03/09/2024,17:06:59,Library outlet 1,100,463.3,463.3,463300
601,03/09/2024,11:06:58,Library outlet 1,100,463.3,463.3,463300
602,03/09/2024,05:06:57,Library outlet 1,100,463.3,463.3,463300
603,02/09/2024,23:47:34,Library outlet 1,100,463.3,463.3,463300
604,02/09/2024,23:06:57,Library outlet 1,100,463.3,463.3,463300
605,02/09/2024,17:06:56,Library outlet 1,100,463.3,463.3,463300
606,02/09/2024,11:06:55,Library outlet 1,100,463.3,463.3,463300
607,02/09/2024,05:06:55,Library outlet 1,100,463.3,463.3,463300
608,01/09/2024,23:47:32,Library outlet 1,100,463.3,463.3,463300
609,01/09/2024,23:06:54,Library outlet 1,100,463.3,463.3,463300
610,01/09/2024,17:06:53,Library outlet 1,100,463.3,463.3,463300
611,01/09/2024,11:06:52,Library outlet 1,100,463.3,463.3,463300
612,01/09/2024,05:06:52,Library outlet 1,100,463.3,463.3,463300
613,31/08/2024,23:47:29,Library outlet 1,100,463.3,463.3,463300
614,31/08/2024,23:06:51,Library outlet 1,100,463.3,463.3,463300
615,31/08/2024,17:06:51,Library outlet 1,100,463.3,463.3,463300
616,31/08/2024,11:06:50,Library outlet 1,100,463.3,463.3,463300
617,31/08/2024,05:06:49,Library outlet 1,100,463.3,463.3,463300
618,30/08/2024,23:47:26,Library outlet 1,100,463.3,463.3,463300
619,30/08/2024,23:06:49,Library outlet 1,100,463.3,463.3,463300
620,30/08/2024,17:06:48,Library outlet 1,100,463.3,463.3,463300
621,30/08/2024,11:06:47,Library outlet 1,100,463.3,463.3,463300
622,30/08/2024,05:06:47,Library outlet 1,100,463.3,463.3,463300
623,29/08/2024,23:47:24,Library outlet 1,100,463.3,463.3,463300
624,29/08/2024,23:06:46,Library outlet 1,100,463.3,463.3,463300
625,29/08/2024,17:06:45,Library outlet 1,100,463.3,463.3,463300
626,29/08/2024,11:06:55,Library outlet 1,100,463.3,463.3,463300
627,29/08/2024,11:06:45,Library outlet 1,100,463.3,463.3,463300
628,29/08/2024,05:06:44,Library outlet 1,100,463.3,463.3,463300
629,28/08/2024,23:47:21,Library outlet 1,100,463.3,463.3,463300
630,28/08/2024,23:06:44,Library outlet 1,100,463.3,463.3,463300
631,28/08/2024,17:06:43,Library outlet 1,100,463.3,463.3,463300
632,28/08/2024,11:06:42,Library outlet 1,100,463.3,463.3,463300
633,28/08/2024,05:06:42,Library outlet 1,100,463.3,463.3,463300
634,27/08/2024,23:47:19,Library outlet 1,100,463.3,463.3,463300
635,27/08/2024,23:06:41,Library outlet 1,100,463.3,463.3,463300
636,27/08/2024,17:06:40,Library outlet 1,100,463.3,463.3,463300
637,27/08/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
638,27/08/2024,05:06:39,Library outlet 1,100,463.3,463.3,463300
639,26/08/2024,23:47:16,Library outlet 1,100,463.3,463.3,463300
640,26/08/2024,23:06:38,Library outlet 1,100,463.3,463.3,463300
641,26/08/2024,17:06:38,Library outlet 1,100,463.3,463.3,463300
642,26/08/2024,11:06:37,Library outlet 1,100,463.3,463.3,463300
643,26/08/2024,05:06:36,Library outlet 1,100,463.3,463.3,463300
644,25/08/2024,23:47:13,Library outlet 1,100,463.3,463.3,463300
645,25/08/2024,23:06:36,Library outlet 1,100,463.3,463.3,463300
646,25/08/2024,17:06:35,Library outlet 1,100,463.3,463.3,463300
647,25/08/2024,11:06:34,Library outlet 1,100,463.3,463.3,463300
648,25/08/2024,05:06:34,Library outlet 1,100,463.3,463.3,463300
649,24/08/2024,23:47:11,Library outlet 1,100,463.3,463.3,463300
650,24/08/2024,23:06:33,Library outlet 1,100,463.3,463.3,463300
651,24/08/2024,17:06:33,Library outlet 1,100,463.3,463.3,463300
652,24/08/2024,11:06:32,Library outlet 1,100,463.3,463.3,463300
653,24/08/2024,05:06:31,Library outlet 1,100,463.3,463.3,463300
654,23/08/2024,23:47:08,Library outlet 1,100,463.3,463.3,463300
655,23/08/2024,23:06:31,Library outlet 1,100,463.3,463.3,463300
656,23/08/2024,17:06:30,Library outlet 1,100,463.3,463.3,463300
657,23/08/2024,11:06:29,Library outlet 1,100,463.3,463.3,463300
658,23/08/2024,05:06:28,Library outlet 1,100,463.3,463.3,463300
659,22/08/2024,23:47:06,Library outlet 1,100,463.3,463.3,463300
660,22/08/2024,23:06:28,Library outlet 1,100,463.3,463.3,463300
661,22/08/2024,17:06:27,Library outlet 1,100,463.3,463.3,463300
662,22/08/2024,11:06:26,Library outlet 1,100,463.3,463.3,463300
663,22/08/2024,05:06:26,Library outlet 1,100,463.3,463.3,463300
664,21/08/2024,23:47:03,Library outlet 1,100,463.3,463.3,463300
665,21/08/2024,23:06:25,Library outlet 1,100,463.3,463.3,463300
666,21/08/2024,17:06:25,Library outlet 1,100,463.3,463.3,463300
667,21/08/2024,11:06:24,Library outlet 1,100,463.3,463.3,463300
668,21/08/2024,05:06:23,Library outlet 1,100,463.3,463.3,463300
669,20/08/2024,23:47:00,Library outlet 1,100,463.3,463.3,463300
670,20/08/2024,23:06:23,Library outlet 1,100,463.3,463.3,463300
671,20/08/2024,17:06:22,Library outlet 1,100,463.3,463.3,463300
672,20/08/2024,11:06:21,Library outlet 1,100,463.3,463.3,463300
673,20/08/2024,05:06:21,Library outlet 1,100,463.3,463.3,463300
674,19/08/2024,23:46:58,Library outlet 1,100,463.3,463.3,463300
675,19/08/2024,23:06:20,Library outlet 1,100,463.3,463.3,463300
676,19/08/2024,05:06:18,Library outlet 1,100,463.3,463.3,463300
677,18/08/2024,23:46:55,Library outlet 1,100,463.3,463.3,463300
678,18/08/2024,23:06:17,Library outlet 1,100,463.3,463.3,463300
679,18/08/2024,17:06:17,Library outlet 1,100,463.3,463.3,463300
680,18/08/2024,11:06:16,Library outlet 1,100,463.3,463.3,463300
681,18/08/2024,05:06:15,Library outlet 1,100,463.3,463.3,463300
682,17/08/2024,23:46:52,Library outlet 1,100,463.3,463.3,463300
683,17/08/2024,23:06:15,Library outlet 1,100,463.3,463.3,463300
684,17/08/2024,17:06:24,Library outlet 1,100,463.3,463.3,463300
685,17/08/2024,17:06:14,Library outlet 1,100,463.3,463.3,463300
686,17/08/2024,11:06:13,Library outlet 1,100,463.3,463.3,463300
687,17/08/2024,05:06:13,Library outlet 1,100,463.3,463.3,463300
688,16/08/2024,23:46:50,Library outlet 1,100,463.3,463.3,463300
689,16/08/2024,23:06:12,Library outlet 1,100,463.3,463.3,463300
690,16/08/2024,17:06:11,Library outlet 1,100,463.3,463.3,463300
691,16/08/2024,11:06:10,Library outlet 1,100,463.3,463.3,463300
692,16/08/2024,05:06:10,Library outlet 1,100,463.3,463.3,463300
693,15/08/2024,23:46:47,Library outlet 1,100,463.3,463.3,463300
694,15/08/2024,23:06:09,Library outlet 1,100,463.3,463.3,463300
695,15/08/2024,17:06:09,Library outlet 1,100,463.3,463.3,463300
696,15/08/2024,11:06:08,Library outlet 1,100,463.3,463.3,463300
697,15/08/2024,05:06:07,Library outlet 1,100,463.3,463.3,463300
698,14/08/2024,23:46:44,Library outlet 1,100,463.3,463.3,463300
699,14/08/2024,23:06:07,Library outlet 1,100,463.3,463.3,463300
700,14/08/2024,17:06:07,Library outlet 1,100,463.3,463.3,463300
701,14/08/2024,11:06:06,Library outlet 1,100,463.3,463.3,463300
702,14/08/2024,05:06:06,Library outlet 1,100,463.3,463.3,463300
703,13/08/2024,23:46:53,Library outlet 1,100,463.3,463.3,463300
704,13/08/2024,23:46:43,Library outlet 1,100,463.3,463.3,463300
705,13/08/2024,23:07:25,Library outlet 1,100,463.3,463.3,463300
706,13/08/2024,17:07:17,Library outlet 1,100,463.3,463.3,463300
707,13/08/2024,11:07:10,Library outlet 1,100,463.3,463.3,463300
708,13/08/2024,05:07:02,Library outlet 1,100,463.3,463.3,463300
709,12/08/2024,23:47:34,Library outlet 1,100,463.3,463.3,463300
710,12/08/2024,23:06:55,Library outlet 1,100,463.3,463.3,463300
711,12/08/2024,17:06:48,Library outlet 1,100,463.3,463.3,463300
712,12/08/2024,11:06:50,Library outlet 1,100,463.3,463.3,463300
713,12/08/2024,11:06:40,Library outlet 1,100,463.3,463.3,463300
714,12/08/2024,05:06:33,Library outlet 1,100,463.3,463.3,463300
715,11/08/2024,23:47:04,Library outlet 1,100,463.3,463.3,463300
716,11/08/2024,23:06:25,Library outlet 1,100,463.3,463.3,463300
717,11/08/2024,17:06:18,Library outlet 1,100,463.3,463.3,463300
718,11/08/2024,11:06:10,Library outlet 1,100,463.3,463.3,463300
719,11/08/2024,05:06:03,Library outlet 1,100,463.3,463.3,463300
720,10/08/2024,23:46:50,Library outlet 1,100,463.3,463.3,463300
721,10/08/2024,23:46:40,Library outlet 1,100,463.3,463.3,463300
722,10/08/2024,23:06:03,Library outlet 1,100,463.3,463.3,463300
723,10/08/2024,17:06:02,Library outlet 1,100,463.3,463.3,463300
724,10/08/2024,11:06:02,Library outlet 1,100,463.3,463.3,463300
725,10/08/2024,05:06:02,Library outlet 1,100,463.3,463.3,463300
726,09/08/2024,23:46:39,Library outlet 1,100,463.3,463.3,463300
727,09/08/2024,23:06:12,Library outlet 1,100,463.3,463.3,463300
728,09/08/2024,23:06:02,Library outlet 1,100,463.3,463.3,463300
729,09/08/2024,17:06:02,Library outlet 1,100,463.3,463.3,463300
730,09/08/2024,11:06:01,Library outlet 1,100,463.3,463.3,463300
731,09/08/2024,05:06:11,Library outlet 1,100,463.3,463.3,463300
732,09/08/2024,05:06:01,Library outlet 1,100,463.3,463.3,463300
733,08/08/2024,23:46:39,Library outlet 1,100,463.3,463.3,463300
734,08/08/2024,23:06:01,Library outlet 1,100,463.3,463.3,463300
735,08/08/2024,17:06:01,Library outlet 1,100,463.3,463.3,463300
736,08/08/2024,11:05:59,Library outlet 1,100,463.3,463.3,463300
737,08/08/2024,05:05:59,Library outlet 1,100,463.3,463.3,463300
738,07/08/2024,23:46:37,Library outlet 1,100,463.3,463.3,463300
739,07/08/2024,23:05:59,Library outlet 1,100,463.3,463.3,463300
740,07/08/2024,17:05:59,Library outlet 1,100,463.3,463.3,463300
741,07/08/2024,11:06:00,Library outlet 1,100,463.3,463.3,463300
742,07/08/2024,05:05:52,Library outlet 1,100,463.3,463.3,463300
743,06/08/2024,23:46:30,Library outlet 1,100,463.3,463.3,463300
744,06/08/2024,23:06:02,Library outlet 1,100,463.3,463.3,463300
745,06/08/2024,23:05:52,Library outlet 1,100,463.3,463.3,463300
746,06/08/2024,17:05:52,Library outlet 1,100,463.3,463.3,463300
747,06/08/2024,11:05:52,Library outlet 1,100,463.3,463.3,463300
748,06/08/2024,05:05:52,Library outlet 1,100,463.3,463.3,463300
749,05/08/2024,23:46:29,Library outlet 1,100,463.3,463.3,463300
750,05/08/2024,23:05:52,Library outlet 1,100,463.3,463.3,463300
751,05/08/2024,17:05:52,Library outlet 1,100,463.3,463.3,463300
752,05/08/2024,11:05:51,Library outlet 1,100,463.3,463.3,463300
753,05/08/2024,05:05:51,Library outlet 1,100,463.3,463.3,463300
754,04/08/2024,23:46:29,Library outlet 1,100,463.3,463.3,463300
755,04/08/2024,23:05:52,Library outlet 1,100,463.3,463.3,463300
756,04/08/2024,17:05:51,Library outlet 1,100,463.3,463.3,463300
757,04/08/2024,11:05:51,Library outlet 1,100,463.3,463.3,463300
758,04/08/2024,05:06:01,Library outlet 1,100,463.3,463.3,463300
759,04/08/2024,05:05:51,Library outlet 1,100,463.3,463.3,463300
760,03/08/2024,23:46:29,Library outlet 1,100,463.3,463.3,463300
761,03/08/2024,23:05:51,Library outlet 1,100,463.3,463.3,463300
762,03/08/2024,17:06:11,Library outlet 1,100,463.3,463.3,463300
763,03/08/2024,17:06:01,Library outlet 1,100,463.3,463.3,463300
764,03/08/2024,17:05:51,Library outlet 1,100,463.3,463.3,463300
765,03/08/2024,11:05:51,Library outlet 1,100,463.3,463.3,463300
766,03/08/2024,05:05:51,Library outlet 1,100,463.3,463.3,463300
767,02/08/2024,23:46:29,Library outlet 1,100,463.3,463.3,463300
768,02/08/2024,23:05:51,Library outlet 1,100,463.3,463.3,463300
769,02/08/2024,17:05:51,Library outlet 1,100,463.3,463.3,463300
770,02/08/2024,11:06:01,Library outlet 1,100,463.3,463.3,463300
771,02/08/2024,11:05:51,Library outlet 1,100,463.3,463.3,463300
772,02/08/2024,05:05:51,Library outlet 1,100,463.3,463.3,463300
773,01/08/2024,23:46:28,Library outlet 1,100,463.3,463.3,463300
