Serial No.,Date,Time,Device Name,battery,raw_data,water_flow_in_cubic_meter,water_flow_in_litre
320,21-10-2024,17:31:37,SOC Outlet-01,100,4222.1,4222.1,4.22E+06
321,21-10-2024,11:31:36,SOC Outlet-01,100,4214.9,4214.9,4.21E+06
322,21-10-2024,05:31:36,SOC Outlet-01,100,4210.1,4210.1,4.21E+06
323,21-10-2024,00:16:11,SOC Outlet-01,100,4207.6,4207.6,4.21E+06
324,20-10-2024,23:31:36,SOC Outlet-01,100,4207.3,4207.3,4.21E+06
325,20-10-2024,17:31:36,SOC Outlet-01,100,4204.4,4204.4,4.20E+06
326,20-10-2024,11:31:35,SOC Outlet-01,100,4200.5,4200.5,4.20E+06
327,20-10-2024,05:31:35,SOC Outlet-01,100,4197.3,4197.3,4.20E+06
328,20-10-2024,00:16:11,SOC Outlet-01,100,4195.1,4195.1,4.20E+06
329,19-10-2024,23:31:35,SOC Outlet-01,100,4194.8,4194.8,4.19E+06
330,19-10-2024,17:31:35,SOC Outlet-01,100,4191.9,4191.9,4.19E+06
331,19-10-2024,11:31:35,SOC Outlet-01,100,4187.5,4187.5,4.19E+06
332,19-10-2024,05:31:34,SOC Outlet-01,100,4183.7,4183.7,4.18E+06
333,19-10-2024,00:16:10,SOC Outlet-01,100,4183.7,4183.7,4.18E+06
334,18-10-2024,23:31:34,SOC Outlet-01,100,4183.7,4183.7,4.18E+06
335,18-10-2024,17:31:34,SOC Outlet-01,100,4183.5,4183.5,4.18E+06
336,18-10-2024,11:31:34,SOC Outlet-01,100,4179.3,4179.3,4.18E+06
337,18-10-2024,05:31:33,SOC Outlet-01,100,4179,4179,4.18E+06
338,18-10-2024,00:16:09,SOC Outlet-01,100,4179,4179,4.18E+06
339,17-10-2024,23:31:33,SOC Outlet-01,100,4179,4179,4.18E+06
340,17-10-2024,17:31:37,SOC Outlet-01,100,4179,4179,4.18E+06
341,17-10-2024,11:31:37,SOC Outlet-01,100,4178.2,4178.2,4.18E+06
342,17-10-2024,05:31:37,SOC Outlet-01,100,4176.2,4176.2,4.18E+06
343,17-10-2024,00:16:12,SOC Outlet-01,100,4175.4,4175.4,4.18E+06
344,16-10-2024,23:31:36,SOC Outlet-01,100,4175.3,4175.3,4.18E+06
345,16-10-2024,17:31:36,SOC Outlet-01,100,4174.3,4174.3,4.17E+06
346,16-10-2024,11:31:36,SOC Outlet-01,100,4167.4,4167.4,4.17E+06
347,16-10-2024,05:31:35,SOC Outlet-01,100,4164.3,4164.3,4.16E+06
348,16-10-2024,00:16:11,SOC Outlet-01,100,4163,4163,4.16E+06
349,15-10-2024,23:31:35,SOC Outlet-01,100,4162.8,4162.8,4.16E+06
350,15-10-2024,17:31:35,SOC Outlet-01,100,4161.3,4161.3,4.16E+06
351,15-10-2024,11:31:34,SOC Outlet-01,100,4156,4156,4.16E+06
352,15-10-2024,05:31:34,SOC Outlet-01,100,4153.6,4153.6,4.15E+06
353,15-10-2024,00:16:09,SOC Outlet-01,100,4153.6,4153.6,4.15E+06
354,14-10-2024,23:31:34,SOC Outlet-01,100,4153.6,4153.6,4.15E+06
355,14-10-2024,17:31:44,SOC Outlet-01,100,4153.5,4153.5,4.15E+06
356,14-10-2024,17:31:34,SOC Outlet-01,100,4153.5,4153.5,4.15E+06
357,14-10-2024,11:31:33,SOC Outlet-01,100,4149.8,4149.8,4.15E+06
358,14-10-2024,05:31:33,SOC Outlet-01,100,4147.6,4147.6,4.15E+06
359,14-10-2024,00:16:08,SOC Outlet-01,100,4147.6,4147.6,4.15E+06
360,13-10-2024,23:31:43,SOC Outlet-01,100,4147.6,4147.6,4.15E+06
361,13-10-2024,23:31:33,SOC Outlet-01,100,4147.6,4147.6,4.15E+06
362,13-10-2024,17:31:32,SOC Outlet-01,100,4147.5,4147.5,4.15E+06
363,13-10-2024,11:31:32,SOC Outlet-01,100,4145,4145,4.15E+06
364,13-10-2024,05:31:32,SOC Outlet-01,100,4143.7,4143.7,4.14E+06
365,13-10-2024,00:16:07,SOC Outlet-01,100,4143.6,4143.6,4.14E+06
366,12-10-2024,23:31:31,SOC Outlet-01,100,4143.6,4143.6,4.14E+06
367,12-10-2024,17:31:36,SOC Outlet-01,100,4143.5,4143.5,4.14E+06
368,12-10-2024,11:31:35,SOC Outlet-01,100,4141.1,4141.1,4.14E+06
369,12-10-2024,05:31:35,SOC Outlet-01,100,4137.1,4137.1,4.14E+06
370,12-10-2024,00:16:10,SOC Outlet-01,100,4135,4135,4.14E+06
371,11-10-2024,23:31:35,SOC Outlet-01,100,4134.7,4134.7,4.13E+06
372,11-10-2024,17:31:34,SOC Outlet-01,100,4132.3,4132.3,4.13E+06
373,11-10-2024,11:31:34,SOC Outlet-01,100,4129.8,4129.8,4.13E+06
374,11-10-2024,05:31:34,SOC Outlet-01,100,4127.3,4127.3,4.13E+06
375,11-10-2024,00:16:09,SOC Outlet-01,100,4125.2,4125.2,4.13E+06
376,10-10-2024,23:31:33,SOC Outlet-01,100,4124.9,4124.9,4.12E+06
377,10-10-2024,17:31:33,SOC Outlet-01,100,4122.5,4122.5,4.12E+06
378,10-10-2024,11:31:33,SOC Outlet-01,100,4120.4,4120.4,4.12E+06
379,10-10-2024,05:31:32,SOC Outlet-01,100,4118,4118,4.12E+06
380,10-10-2024,00:16:08,SOC Outlet-01,100,4117,4117,4.12E+06
381,09-10-2024,23:31:32,SOC Outlet-01,100,4116.9,4116.9,4.12E+06
382,09-10-2024,17:31:32,SOC Outlet-01,100,4115.4,4115.4,4.12E+06
383,09-10-2024,11:31:31,SOC Outlet-01,100,4110.2,4110.2,4.11E+06
384,09-10-2024,05:31:31,SOC Outlet-01,100,4106.9,4106.9,4.11E+06
385,09-10-2024,00:16:06,SOC Outlet-01,100,4106.1,4106.1,4.11E+06
386,08-10-2024,23:31:41,SOC Outlet-01,100,4106,4106,4.11E+06
387,08-10-2024,23:31:31,SOC Outlet-01,100,4106,4106,4.11E+06
388,08-10-2024,17:31:40,SOC Outlet-01,100,4104.9,4104.9,4.10E+06
389,08-10-2024,17:31:30,SOC Outlet-01,100,4104.9,4104.9,4.10E+06
390,08-10-2024,11:31:30,SOC Outlet-01,100,4100.4,4100.4,4.10E+06
391,08-10-2024,05:31:30,SOC Outlet-01,100,4096.1,4096.1,4.10E+06
392,08-10-2024,00:16:05,SOC Outlet-01,100,4093.1,4093.1,4.09E+06
393,07-10-2024,23:31:30,SOC Outlet-01,100,4092.6,4092.6,4.09E+06
394,07-10-2024,17:31:29,SOC Outlet-01,100,4088.9,4088.9,4.09E+06
395,07-10-2024,11:31:29,SOC Outlet-01,100,4085.7,4085.7,4.09E+06
396,07-10-2024,05:31:32,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
397,07-10-2024,00:16:07,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
398,06-10-2024,23:31:32,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
399,06-10-2024,17:31:31,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
400,06-10-2024,11:31:30,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
401,06-10-2024,05:31:29,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
402,06-10-2024,00:16:04,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
403,05-10-2024,23:31:29,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
404,05-10-2024,17:31:31,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
405,05-10-2024,11:31:30,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
406,05-10-2024,05:31:30,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
407,05-10-2024,00:16:05,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
408,04-10-2024,23:31:29,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
409,04-10-2024,17:31:28,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
410,04-10-2024,11:31:22,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
411,04-10-2024,05:31:22,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
412,04-10-2024,00:15:58,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
413,03-10-2024,23:31:22,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
414,03-10-2024,17:31:22,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
415,03-10-2024,11:31:22,SOC Outlet-01,100,4084.6,4084.6,4.08E+06
416,03-10-2024,05:31:22,SOC Outlet-01,100,4084.5,4084.5,4.08E+06
417,03-10-2024,00:15:58,SOC Outlet-01,100,4081.2,4081.2,4.08E+06
418,02-10-2024,23:31:22,SOC Outlet-01,100,4080.7,4080.7,4.08E+06
419,02-10-2024,17:31:22,SOC Outlet-01,100,4076.8,4076.8,4.08E+06
420,02-10-2024,11:31:22,SOC Outlet-01,100,4070.2,4070.2,4.07E+06
421,02-10-2024,05:31:22,SOC Outlet-01,100,4064.5,4064.5,4.06E+06
422,02-10-2024,00:15:58,SOC Outlet-01,100,4060.2,4060.2,4.06E+06
423,01-10-2024,23:31:22,SOC Outlet-01,100,4059.5,4059.5,4.06E+06
424,01-10-2024,17:31:23,SOC Outlet-01,100,4054.3,4054.3,4.05E+06
425,01-10-2024,11:31:22,SOC Outlet-01,100,4046.6,4046.6,4.05E+06
426,01-10-2024,05:31:23,SOC Outlet-01,100,4041.6,4041.6,4.04E+06
427,01-10-2024,00:15:58,SOC Outlet-01,100,4038.5,4038.5,4.04E+06
428,30-09-2024,23:31:23,SOC Outlet-01,100,4038.1,4038.1,4.04E+06
429,30-09-2024,17:31:23,SOC Outlet-01,100,4034.3,4034.3,4.03E+06
430,30-09-2024,11:31:23,SOC Outlet-01,100,4030.1,4030.1,4.03E+06
431,30-09-2024,05:31:23,SOC Outlet-01,100,4028.9,4028.9,4.03E+06
432,30-09-2024,00:15:58,SOC Outlet-01,100,4028.9,4028.9,4.03E+06
433,29-09-2024,23:31:23,SOC Outlet-01,100,4028.9,4028.9,4.03E+06
434,29-09-2024,17:31:23,SOC Outlet-01,100,4028.9,4028.9,4.03E+06
435,29-09-2024,11:31:23,SOC Outlet-01,100,4028.6,4028.6,4.03E+06
436,29-09-2024,05:31:23,SOC Outlet-01,100,4027.4,4027.4,4.03E+06
437,29-09-2024,00:15:59,SOC Outlet-01,100,4025.8,4025.8,4.03E+06
438,28-09-2024,23:31:23,SOC Outlet-01,100,4025.6,4025.6,4.03E+06
439,28-09-2024,17:31:23,SOC Outlet-01,100,4023.6,4023.6,4.02E+06
440,28-09-2024,11:31:23,SOC Outlet-01,100,4018.8,4018.8,4.02E+06
441,28-09-2024,05:31:23,SOC Outlet-01,100,4014.3,4014.3,4.01E+06
442,28-09-2024,00:15:59,SOC Outlet-01,100,4010.3,4010.3,4.01E+06
443,27-09-2024,23:31:23,SOC Outlet-01,100,4009.7,4009.7,4.01E+06
444,27-09-2024,17:31:23,SOC Outlet-01,100,4004.9,4004.9,4.00E+06
445,27-09-2024,11:31:23,SOC Outlet-01,100,3999.6,3999.6,4.00E+06
446,27-09-2024,05:31:23,SOC Outlet-01,100,3997.7,3997.7,4.00E+06
447,27-09-2024,00:15:59,SOC Outlet-01,100,3997.7,3997.7,4.00E+06
448,26-09-2024,23:31:23,SOC Outlet-01,100,3997.7,3997.7,4.00E+06
449,26-09-2024,17:31:23,SOC Outlet-01,100,3997.1,3997.1,4.00E+06
450,26-09-2024,11:31:19,SOC Outlet-01,100,3993.5,3993.5,3.99E+06
451,26-09-2024,05:31:19,SOC Outlet-01,100,3991.7,3991.7,3.99E+06
452,26-09-2024,00:15:55,SOC Outlet-01,100,3991.7,3991.7,3.99E+06
453,25-09-2024,23:31:20,SOC Outlet-01,100,3991.7,3991.7,3.99E+06
454,25-09-2024,17:31:20,SOC Outlet-01,100,3991.7,3991.7,3.99E+06
455,25-09-2024,11:31:19,SOC Outlet-01,100,3990.5,3990.5,3.99E+06
456,25-09-2024,05:31:20,SOC Outlet-01,100,3990.1,3990.1,3.99E+06
457,25-09-2024,00:15:55,SOC Outlet-01,100,3990.1,3990.1,3.99E+06
458,24-09-2024,23:31:20,SOC Outlet-01,100,3990.1,3990.1,3.99E+06
459,24-09-2024,17:31:20,SOC Outlet-01,100,3990,3990,3.99E+06
460,24-09-2024,05:31:20,SOC Outlet-01,100,3984.1,3984.1,3.98E+06
461,24-09-2024,00:15:55,SOC Outlet-01,100,3982.4,3982.4,3.98E+06
462,23-09-2024,23:31:20,SOC Outlet-01,100,3982.2,3982.2,3.98E+06
463,23-09-2024,17:31:20,SOC Outlet-01,100,3979.7,3979.7,3.98E+06
464,23-09-2024,11:31:20,SOC Outlet-01,100,3976.3,3976.3,3.98E+06
465,23-09-2024,05:31:20,SOC Outlet-01,100,3975.5,3975.5,3.98E+06
466,23-09-2024,00:15:56,SOC Outlet-01,100,3975.5,3975.5,3.98E+06
467,22-09-2024,17:31:30,SOC Outlet-01,100,3975.5,3975.5,3.98E+06
468,22-09-2024,11:31:20,SOC Outlet-01,100,3975.3,3975.3,3.98E+06
469,22-09-2024,05:31:20,SOC Outlet-01,100,3975.1,3975.1,3.98E+06
470,22-09-2024,00:15:56,SOC Outlet-01,100,3975.1,3975.1,3.98E+06
471,21-09-2024,23:31:30,SOC Outlet-01,100,3975.1,3975.1,3.98E+06
472,21-09-2024,17:31:20,SOC Outlet-01,100,3975,3975,3.98E+06
473,21-09-2024,11:31:16,SOC Outlet-01,100,3973.9,3973.9,3.97E+06
474,21-09-2024,05:31:16,SOC Outlet-01,100,3971.4,3971.4,3.97E+06
475,21-09-2024,00:16:02,SOC Outlet-01,100,3969.4,3969.4,3.97E+06
476,21-09-2024,00:15:52,SOC Outlet-01,100,3969.4,3969.4,3.97E+06
477,20-09-2024,23:31:17,SOC Outlet-01,100,3969.1,3969.1,3.97E+06
478,20-09-2024,17:31:17,SOC Outlet-01,100,3966.8,3966.8,3.97E+06
479,20-09-2024,11:31:17,SOC Outlet-01,100,3964.3,3964.3,3.96E+06
480,20-09-2024,05:31:18,SOC Outlet-01,100,3961.2,3961.2,3.96E+06
481,20-09-2024,00:15:54,SOC Outlet-01,100,3959.4,3959.4,3.96E+06
482,19-09-2024,23:31:18,SOC Outlet-01,100,3959.2,3959.2,3.96E+06
483,19-09-2024,17:31:19,SOC Outlet-01,100,3957.1,3957.1,3.96E+06
484,19-09-2024,11:31:19,SOC Outlet-01,100,3954.4,3954.4,3.95E+06
485,19-09-2024,05:31:18,SOC Outlet-01,100,3952.5,3952.5,3.95E+06
486,19-09-2024,00:15:54,SOC Outlet-01,100,3951.5,3951.5,3.95E+06
487,18-09-2024,23:31:18,SOC Outlet-01,100,3951.4,3951.4,3.95E+06
488,18-09-2024,17:31:18,SOC Outlet-01,100,3950.2,3950.2,3.95E+06
489,18-09-2024,11:31:17,SOC Outlet-01,100,3944.2,3944.2,3.94E+06
490,18-09-2024,05:31:17,SOC Outlet-01,100,3942,3942,3.94E+06
491,18-09-2024,00:15:52,SOC Outlet-01,100,3942,3942,3.94E+06
492,17-09-2024,23:31:17,SOC Outlet-01,100,3942,3942,3.94E+06
493,17-09-2024,17:31:17,SOC Outlet-01,100,3941.3,3941.3,3.94E+06
494,17-09-2024,11:31:16,SOC Outlet-01,100,3937.3,3937.3,3.94E+06
495,17-09-2024,05:31:16,SOC Outlet-01,100,3935.2,3935.2,3.94E+06
496,17-09-2024,00:15:52,SOC Outlet-01,100,3935.2,3935.2,3.94E+06
497,16-09-2024,23:31:16,SOC Outlet-01,100,3935.2,3935.2,3.94E+06
498,16-09-2024,17:31:16,SOC Outlet-01,100,3935,3935,3.94E+06
499,16-09-2024,11:31:16,SOC Outlet-01,100,3932.5,3932.5,3.93E+06
500,16-09-2024,05:31:16,SOC Outlet-01,100,3931.9,3931.9,3.93E+06
501,16-09-2024,00:15:51,SOC Outlet-01,100,3931.9,3931.9,3.93E+06
502,15-09-2024,23:31:16,SOC Outlet-01,100,3931.9,3931.9,3.93E+06
503,15-09-2024,17:31:16,SOC Outlet-01,100,3931.8,3931.8,3.93E+06
504,15-09-2024,11:31:15,SOC Outlet-01,100,3930.5,3930.5,3.93E+06
505,15-09-2024,05:31:15,SOC Outlet-01,100,3930.1,3930.1,3.93E+06
506,15-09-2024,00:16:01,SOC Outlet-01,100,3930.1,3930.1,3.93E+06
507,15-09-2024,00:15:51,SOC Outlet-01,100,3930.1,3930.1,3.93E+06
508,14-09-2024,23:31:15,SOC Outlet-01,100,3930.1,3930.1,3.93E+06
509,14-09-2024,17:31:15,SOC Outlet-01,100,3930,3930,3.93E+06
510,14-09-2024,11:31:26,SOC Outlet-01,100,3928.5,3928.5,3.93E+06
511,14-09-2024,05:31:24,SOC Outlet-01,100,3927.8,3927.8,3.93E+06
512,14-09-2024,00:15:58,SOC Outlet-01,100,3927.8,3927.8,3.93E+06
513,13-09-2024,23:31:23,SOC Outlet-01,100,3927.8,3927.8,3.93E+06
514,13-09-2024,17:31:21,SOC Outlet-01,100,3927.4,3927.4,3.93E+06
515,13-09-2024,11:31:19,SOC Outlet-01,100,3922.7,3922.7,3.92E+06
516,13-09-2024,05:31:18,SOC Outlet-01,100,3920.5,3920.5,3.92E+06
517,13-09-2024,00:16:02,SOC Outlet-01,100,3920.4,3920.4,3.92E+06
518,13-09-2024,00:15:52,SOC Outlet-01,100,3920.4,3920.4,3.92E+06
519,12-09-2024,23:31:16,SOC Outlet-01,100,3920.4,3920.4,3.92E+06
520,12-09-2024,17:31:15,SOC Outlet-01,100,3920.3,3920.3,3.92E+06
521,12-09-2024,11:31:13,SOC Outlet-01,100,3916.9,3916.9,3.92E+06
522,12-09-2024,05:31:13,SOC Outlet-01,100,3913.4,3913.4,3.91E+06
523,12-09-2024,00:15:48,SOC Outlet-01,100,3910.5,3910.5,3.91E+06
524,11-09-2024,23:31:13,SOC Outlet-01,100,3910.1,3910.1,3.91E+06
525,11-09-2024,17:31:13,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
526,11-09-2024,11:31:13,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
527,11-09-2024,05:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
528,11-09-2024,00:15:48,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
529,10-09-2024,23:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
530,10-09-2024,17:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
531,10-09-2024,11:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
532,10-09-2024,05:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
533,10-09-2024,00:15:47,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
534,09-09-2024,23:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
535,09-09-2024,17:31:12,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
536,09-09-2024,11:31:11,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
537,09-09-2024,05:31:11,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
538,09-09-2024,00:15:46,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
539,08-09-2024,23:31:11,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
540,08-09-2024,17:31:11,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
541,08-09-2024,11:31:10,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
542,08-09-2024,05:31:10,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
543,08-09-2024,00:15:46,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
544,07-09-2024,23:31:10,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
545,07-09-2024,17:31:10,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
546,07-09-2024,11:31:10,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
547,07-09-2024,05:31:10,SOC Outlet-01,100,3908.1,3908.1,3.91E+06
548,07-09-2024,00:15:45,SOC Outlet-01,100,3907.9,3907.9,3.91E+06
549,06-09-2024,23:31:10,SOC Outlet-01,100,3907.9,3907.9,3.91E+06
550,06-09-2024,17:31:09,SOC Outlet-01,100,3906.9,3906.9,3.91E+06
551,06-09-2024,11:31:09,SOC Outlet-01,100,3903.2,3903.2,3.90E+06
552,06-09-2024,05:31:09,SOC Outlet-01,100,3901.4,3901.4,3.90E+06
553,06-09-2024,00:15:45,SOC Outlet-01,100,3901.4,3901.4,3.90E+06
554,05-09-2024,23:31:09,SOC Outlet-01,100,3901.4,3901.4,3.90E+06
555,05-09-2024,17:31:09,SOC Outlet-01,100,3900.8,3900.8,3.90E+06
556,05-09-2024,11:31:09,SOC Outlet-01,100,3897.4,3897.4,3.90E+06
557,05-09-2024,05:31:08,SOC Outlet-01,100,3895,3895,3.90E+06
558,05-09-2024,00:15:44,SOC Outlet-01,100,3894.4,3894.4,3.89E+06
559,04-09-2024,23:31:08,SOC Outlet-01,100,3894.3,3894.3,3.89E+06
560,04-09-2024,17:31:47,SOC Outlet-01,100,3893.3,3893.3,3.89E+06
561,04-09-2024,11:31:46,SOC Outlet-01,100,3889.7,3889.7,3.89E+06
562,04-09-2024,05:31:46,SOC Outlet-01,100,3886.7,3886.7,3.89E+06
563,04-09-2024,00:16:21,SOC Outlet-01,100,3884.6,3884.6,3.88E+06
564,03-09-2024,23:31:45,SOC Outlet-01,100,3884.3,3884.3,3.88E+06
565,03-09-2024,17:31:44,SOC Outlet-01,100,3881.9,3881.9,3.88E+06
566,03-09-2024,11:31:44,SOC Outlet-01,100,3876.5,3876.5,3.88E+06
567,03-09-2024,05:31:43,SOC Outlet-01,100,3873.3,3873.3,3.87E+06
568,03-09-2024,00:16:18,SOC Outlet-01,100,3871.9,3871.9,3.87E+06
569,02-09-2024,23:31:42,SOC Outlet-01,100,3871.7,3871.7,3.87E+06
570,02-09-2024,17:31:42,SOC Outlet-01,100,3870.3,3870.3,3.87E+06
571,02-09-2024,11:31:41,SOC Outlet-01,100,3866.5,3866.5,3.87E+06
572,02-09-2024,05:31:40,SOC Outlet-01,100,3864.2,3864.2,3.86E+06
573,02-09-2024,00:16:15,SOC Outlet-01,100,3863.4,3863.4,3.86E+06
574,01-09-2024,23:31:40,SOC Outlet-01,100,3863.2,3863.2,3.86E+06
575,01-09-2024,17:31:39,SOC Outlet-01,100,3862.2,3862.2,3.86E+06
576,01-09-2024,11:31:38,SOC Outlet-01,100,3861.1,3861.1,3.86E+06
577,01-09-2024,05:31:38,SOC Outlet-01,100,3859,3859,3.86E+06
578,01-09-2024,00:16:13,SOC Outlet-01,100,3857.5,3857.5,3.86E+06
579,31-08-2024,23:31:37,SOC Outlet-01,100,3857.3,3857.3,3.86E+06
580,31-08-2024,17:31:37,SOC Outlet-01,100,3855.5,3855.5,3.86E+06
581,31-08-2024,11:31:36,SOC Outlet-01,100,3853.4,3853.4,3.85E+06
582,31-08-2024,05:31:35,SOC Outlet-01,100,3850.2,3850.2,3.85E+06
583,31-08-2024,00:16:10,SOC Outlet-01,100,3848.7,3848.7,3.85E+06
584,30-08-2024,23:31:35,SOC Outlet-01,100,3848.5,3848.5,3.85E+06
585,30-08-2024,17:31:34,SOC Outlet-01,100,3846.6,3846.6,3.85E+06
586,30-08-2024,11:31:43,SOC Outlet-01,100,3841.9,3841.9,3.84E+06
587,30-08-2024,11:31:33,SOC Outlet-01,100,3841.9,3841.9,3.84E+06
588,30-08-2024,05:31:33,SOC Outlet-01,100,3837,3837,3.84E+06
589,30-08-2024,00:16:08,SOC Outlet-01,100,3833.9,3833.9,3.83E+06
590,29-08-2024,23:31:32,SOC Outlet-01,100,3833.5,3833.5,3.83E+06
591,29-08-2024,17:31:31,SOC Outlet-01,100,3829.8,3829.8,3.83E+06
592,29-08-2024,11:31:31,SOC Outlet-01,100,3824.2,3824.2,3.82E+06
593,29-08-2024,05:31:30,SOC Outlet-01,100,3820.2,3820.2,3.82E+06
594,29-08-2024,00:16:05,SOC Outlet-01,100,3817.5,3817.5,3.82E+06
595,28-08-2024,23:31:30,SOC Outlet-01,100,3817.1,3817.1,3.82E+06
596,28-08-2024,17:31:29,SOC Outlet-01,100,3814,3814,3.81E+06
597,28-08-2024,11:31:28,SOC Outlet-01,100,3808.4,3808.4,3.81E+06
598,28-08-2024,05:31:28,SOC Outlet-01,100,3803.8,3803.8,3.80E+06
599,28-08-2024,00:16:03,SOC Outlet-01,100,3800.4,3800.4,3.80E+06
600,27-08-2024,23:31:27,SOC Outlet-01,100,3799.9,3799.9,3.80E+06
601,27-08-2024,17:31:27,SOC Outlet-01,100,3795.8,3795.8,3.80E+06
602,27-08-2024,11:31:26,SOC Outlet-01,100,3795.1,3795.1,3.80E+06
603,27-08-2024,05:31:25,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
604,27-08-2024,00:16:00,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
605,26-08-2024,23:31:25,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
606,26-08-2024,17:31:24,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
607,26-08-2024,11:31:23,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
608,26-08-2024,05:31:22,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
609,26-08-2024,00:15:58,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
610,25-08-2024,23:31:22,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
611,25-08-2024,17:31:21,SOC Outlet-01,100,3793.3,3793.3,3.79E+06
612,25-08-2024,11:31:20,SOC Outlet-01,100,3793.2,3793.2,3.79E+06
613,25-08-2024,05:31:20,SOC Outlet-01,100,3793.1,3793.1,3.79E+06
614,25-08-2024,00:15:55,SOC Outlet-01,100,3793.1,3793.1,3.79E+06
615,24-08-2024,23:31:19,SOC Outlet-01,100,3793.1,3793.1,3.79E+06
616,24-08-2024,17:31:19,SOC Outlet-01,100,3793.1,3793.1,3.79E+06
617,24-08-2024,11:31:18,SOC Outlet-01,100,3793.1,3793.1,3.79E+06
618,24-08-2024,05:31:17,SOC Outlet-01,100,3792.8,3792.8,3.79E+06
619,24-08-2024,00:15:52,SOC Outlet-01,100,3790.2,3790.2,3.79E+06
620,23-08-2024,23:31:17,SOC Outlet-01,100,3789.6,3789.6,3.79E+06
621,23-08-2024,17:31:16,SOC Outlet-01,100,3784.8,3784.8,3.78E+06
622,23-08-2024,11:31:15,SOC Outlet-01,100,3779.3,3779.3,3.78E+06
623,23-08-2024,05:31:15,SOC Outlet-01,100,3775.5,3775.5,3.78E+06
624,23-08-2024,00:15:50,SOC Outlet-01,100,3773.4,3773.4,3.77E+06
625,22-08-2024,23:31:14,SOC Outlet-01,100,3773.1,3773.1,3.77E+06
626,22-08-2024,17:31:14,SOC Outlet-01,100,3770.4,3770.4,3.77E+06
627,22-08-2024,11:31:13,SOC Outlet-01,100,3764,3764,3.76E+06
628,22-08-2024,05:31:12,SOC Outlet-01,100,3760.2,3760.2,3.76E+06
629,22-08-2024,00:15:47,SOC Outlet-01,100,3758,3758,3.76E+06
630,21-08-2024,23:31:12,SOC Outlet-01,100,3757.7,3757.7,3.76E+06
631,21-08-2024,17:31:11,SOC Outlet-01,100,3755,3755,3.76E+06
632,21-08-2024,11:31:10,SOC Outlet-01,100,3750.4,3750.4,3.75E+06
633,21-08-2024,05:31:10,SOC Outlet-01,100,3746.4,3746.4,3.75E+06
634,21-08-2024,00:15:45,SOC Outlet-01,100,3743.5,3743.5,3.74E+06
635,20-08-2024,23:31:09,SOC Outlet-01,100,3743,3743,3.74E+06
636,20-08-2024,17:31:08,SOC Outlet-01,100,3739.5,3739.5,3.74E+06
637,20-08-2024,11:31:07,SOC Outlet-01,100,3733.2,3733.2,3.73E+06
638,20-08-2024,05:31:07,SOC Outlet-01,100,3730.5,3730.5,3.73E+06
